state,year,driver_gender,driver_race,decriminalization,medical,recreational,no_reforms,search_conducted_false,search_conducted_true,search_conducted_rate,contraband_found_false,contraband_found_true,contraband_found_rate,hit_false,hit_true,hit_rate,num_stops
SC,2011,M,Hispanic,0,0,0,1,20627.0,2111.0,0.09284017943530654,22553.0,185.0,0.008136159732606209,1926.0,185.0,0.0876361913784936,22738.0
SC,2011,M,Other,0,0,0,1,6004.0,114.0,0.018633540372670808,6097.0,21.0,0.003432494279176201,93.0,21.0,0.18421052631578946,6118.0
SC,2011,M,White,0,0,0,1,330614.0,8385.0,0.024734586237717515,337142.0,1857.0,0.005477892265168924,6528.0,1857.0,0.22146690518783546,338999.0
SC,2012,F,Black,0,0,0,1,108578.0,1203.0,0.010958180377296615,109518.0,263.0,0.0023956786693507984,940.0,263.0,0.2186201163757273,109781.0
SC,2012,F,Hispanic,0,0,0,1,5386.0,115.0,0.020905289947282312,5487.0,14.0,0.002544991819669151,101.0,14.0,0.1217391304347826,5501.0
SC,2012,F,Other,0,0,0,1,2424.0,21.0,0.008588957055214725,2441.0,4.0,0.0016359918200408998,17.0,4.0,0.19047619047619047,2445.0
SC,2012,F,White,0,0,0,1,177220.0,2167.0,0.012080028095681405,178914.0,473.0,0.0026367574015954327,1694.0,473.0,0.2182741116751269,179387.0
SC,2012,M,Black,0,0,0,1,156500.0,6491.0,0.03982428477646005,161365.0,1626.0,0.009976010945389623,4865.0,1626.0,0.2505006932676013,162991.0
SC,2012,M,Hispanic,0,0,0,1,19905.0,1522.0,0.07103187567088254,21232.0,195.0,0.0091006673822747,1327.0,195.0,0.12812089356110382,21427.0
SC,2012,M,Other,0,0,0,1,6218.0,113.0,0.017848681093034276,6307.0,24.0,0.0037908703206444476,89.0,24.0,0.21238938053097345,6331.0
SC,2012,M,White,0,0,0,1,326231.0,7904.0,0.023655109461744504,332212.0,1923.0,0.005755158842982627,5981.0,1923.0,0.24329453441295545,334135.0
SC,2013,F,Black,0,0,0,1,104658.0,1054.0,0.009970485848342666,105488.0,224.0,0.0021189647343726357,830.0,224.0,0.2125237191650854,105712.0
SC,2013,F,Hispanic,0,0,0,1,5933.0,88.0,0.014615512373359906,6006.0,15.0,0.0024912805181863482,73.0,15.0,0.17045454545454544,6021.0
SC,2013,F,Other,0,0,0,1,2364.0,14.0,0.005887300252312868,2378.0,,,14.0,,,2378.0
SC,2013,F,White,0,0,0,1,163124.0,1985.0,0.012022360985773035,164651.0,458.0,0.0027739251040221915,1527.0,458.0,0.2307304785894207,165109.0
SC,2013,M,Black,0,0,0,1,154804.0,6581.0,0.04077826315952536,159635.0,1750.0,0.010843634786380394,4831.0,1750.0,0.26591703388542776,161385.0
SC,2013,M,Hispanic,0,0,0,1,20430.0,1527.0,0.06954501981144966,21696.0,261.0,0.01188686979095505,1266.0,261.0,0.17092337917485265,21957.0
SC,2013,M,Other,0,0,0,1,6009.0,91.0,0.014918032786885247,6086.0,14.0,0.0022950819672131148,77.0,14.0,0.15384615384615385,6100.0
SC,2013,M,White,0,0,0,1,302414.0,7103.0,0.022948658716645608,307914.0,1603.0,0.0051790370157374244,5500.0,1603.0,0.2256792904406589,309517.0
SC,2014,F,Black,0,0,0,0,93476.0,1086.0,0.01148452866902138,94271.0,291.0,0.003077346079820647,795.0,291.0,0.2679558011049724,94562.0
SC,2014,F,Hispanic,0,0,0,0,5846.0,90.0,0.015161725067385444,5916.0,20.0,0.0033692722371967657,70.0,20.0,0.2222222222222222,5936.0
SC,2014,F,Other,0,0,0,0,2160.0,22.0,0.01008249312557287,2173.0,9.0,0.004124656278643446,13.0,9.0,0.4090909090909091,2182.0
SC,2014,F,White,0,0,0,0,143716.0,1873.0,0.012864982931402784,145217.0,372.0,0.002555138094224152,1501.0,372.0,0.198611852642819,145589.0
SC,2014,M,Black,0,0,0,0,139834.0,6178.0,0.04231159082815111,144303.0,1709.0,0.011704517436922992,4469.0,1709.0,0.2766267400453221,146012.0
SC,2014,M,Hispanic,0,0,0,0,20697.0,1474.0,0.0664832438771368,21925.0,246.0,0.011095575301068965,1228.0,246.0,0.16689280868385345,22171.0
SC,2014,M,Other,0,0,0,0,5661.0,88.0,0.015307009914767787,5733.0,16.0,0.002783092711775961,72.0,16.0,0.18181818181818185,5749.0
SC,2014,M,White,0,0,0,0,266980.0,6606.0,0.024145972381627717,271962.0,1624.0,0.005935976256094976,4982.0,1624.0,0.2458371177717227,273586.0
SC,2015,F,Black,0,0,0,0,86134.0,959.0,0.011011217893516126,86829.0,264.0,0.003031242464951259,695.0,264.0,0.27528675703858185,87093.0
SC,2015,F,Hispanic,0,0,0,0,5683.0,89.0,0.015419265419265419,5754.0,18.0,0.003118503118503119,71.0,18.0,0.20224719101123595,5772.0
SC,2015,F,Other,0,0,0,0,1923.0,26.0,0.013340174448435094,1938.0,11.0,0.005643919958953309,15.0,11.0,0.4230769230769231,1949.0
SC,2015,F,White,0,0,0,0,126985.0,1696.0,0.01317987892540468,128308.0,373.0,0.0028986408249858176,1323.0,373.0,0.21992924528301888,128681.0
SC,2015,M,Black,0,0,0,0,126902.0,5659.0,0.042689780553858234,130966.0,1595.0,0.012032196498215915,4064.0,1595.0,0.2818519172998763,132561.0
SC,2015,M,Hispanic,0,0,0,0,20082.0,1430.0,0.06647452584603943,21292.0,220.0,0.010226850130159913,1210.0,220.0,0.15384615384615385,21512.0
SC,2015,M,Other,0,0,0,0,5242.0,114.0,0.021284540702016432,5336.0,20.0,0.003734129947722181,94.0,20.0,0.17543859649122806,5356.0
SC,2015,M,White,0,0,0,0,232416.0,5576.0,0.023429358970049413,236647.0,1345.0,0.005651450468923325,4231.0,1345.0,0.24121233859397415,237992.0
SC,2016,F,Black,0,0,0,0,50169.0,629.0,0.012382377258947202,50611.0,187.0,0.00368124729320052,442.0,187.0,0.2972972972972973,50798.0
SC,2016,F,Hispanic,0,0,0,0,3316.0,53.0,0.015731671119026416,3363.0,6.0,0.0017809439002671413,47.0,6.0,0.11320754716981132,3369.0
SC,2016,F,Other,0,0,0,0,1209.0,19.0,0.015472312703583062,1227.0,1.0,0.0008143322475570032,18.0,1.0,0.05263157894736842,1228.0
SC,2016,F,White,0,0,0,0,71234.0,1047.0,0.01448513440599881,72000.0,281.0,0.003887605318133396,766.0,281.0,0.26838586437440304,72281.0
SC,2016,M,Black,0,0,0,0,73977.0,3274.0,0.0423813283970434,76255.0,996.0,0.012893036983340022,2278.0,996.0,0.3042150274893097,77251.0
SC,2016,M,Hispanic,0,0,0,0,12039.0,828.0,0.06435066449055724,12729.0,138.0,0.010725110748426206,690.0,138.0,0.16666666666666666,12867.0
SC,2016,M,Other,0,0,0,0,3084.0,45.0,0.014381591562799615,3119.0,10.0,0.003195909236177693,35.0,10.0,0.2222222222222222,3129.0
SC,2016,M,White,0,0,0,0,129500.0,3164.0,0.023849725622625585,131824.0,840.0,0.006331785563528915,2324.0,840.0,0.26548672566371684,132664.0
TX,2006,F,Asian,1,0,0,0,6961.0,55.0,0.007839224629418473,7009.0,7.0,0.0009977194982896235,48.0,7.0,0.12727272727272726,7016.0
TX,2006,F,Black,1,0,0,0,83735.0,1800.0,0.02104401706903607,85007.0,528.0,0.006172911673583913,1272.0,528.0,0.2933333333333333,85535.0
TX,2006,F,Hispanic,1,0,0,0,133420.0,2606.0,0.01915810212753444,135606.0,420.0,0.003087645009042389,2186.0,420.0,0.16116653875671527,136026.0
TX,2006,F,Other,1,0,0,0,396.0,7.0,0.017369727047146403,401.0,2.0,0.0049627791563275426,5.0,2.0,0.2857142857142857,403.0
TX,2006,F,White,1,0,0,0,575013.0,8937.0,0.015304392499357822,581171.0,2779.0,0.004758969089819333,6158.0,2779.0,0.3109544589907128,583950.0
TX,2006,M,Asian,1,0,0,0,19727.0,324.0,0.01615879507256496,20000.0,51.0,0.0025435140392000397,273.0,51.0,0.1574074074074074,20051.0
TX,2006,M,Black,1,0,0,0,172975.0,10631.0,0.057901157914229374,180300.0,3306.0,0.01800594751805496,7325.0,3306.0,0.3109773304486878,183606.0
TX,2006,M,Hispanic,1,0,0,0,396568.0,21066.0,0.050441295488394135,413908.0,3726.0,0.008921687410507766,17340.0,3726.0,0.17687268584448876,417634.0
TX,2006,M,Other,1,0,0,0,1355.0,45.0,0.03214285714285714,1388.0,12.0,0.008571428571428572,33.0,12.0,0.26666666666666666,1400.0
TX,2006,M,White,1,0,0,0,1198905.0,38985.0,0.031493105203208686,1225859.0,12031.0,0.009718957257914678,26954.0,12031.0,0.3086058740541234,1237890.0
TX,2007,F,Asian,1,0,0,0,6675.0,48.0,0.0071396697902722,6718.0,5.0,0.0007437156031533541,43.0,5.0,0.10416666666666667,6723.0
TX,2007,F,Black,1,0,0,0,72939.0,1512.0,0.02030865938671072,74007.0,444.0,0.0059636539468912435,1068.0,444.0,0.2936507936507937,74451.0
TX,2007,F,Hispanic,1,0,0,0,127398.0,2447.0,0.01884554661326967,129423.0,422.0,0.0032500288805883933,2025.0,422.0,0.17245606865549656,129845.0
TX,2007,F,Other,1,0,0,0,345.0,9.0,0.025423728813559324,354.0,,,9.0,,,354.0
TX,2007,F,White,1,0,0,0,503073.0,8581.0,0.016771099219394358,509124.0,2530.0,0.004944747817861289,6051.0,2530.0,0.2948374315347861,511654.0
TX,2007,M,Asian,1,0,0,0,18844.0,327.0,0.017057013197016326,19103.0,68.0,0.0035470241510614994,259.0,68.0,0.20795107033639146,19171.0
TX,2007,M,Black,1,0,0,0,154731.0,8683.0,0.053134982314856735,160723.0,2691.0,0.016467377336091157,5992.0,2691.0,0.3099159276747668,163414.0
TX,2007,M,Hispanic,1,0,0,0,380854.0,19217.0,0.048033973969620385,396546.0,3525.0,0.008810936058849556,15692.0,3525.0,0.1834313368371754,400071.0
TX,2007,M,Other,1,0,0,0,1027.0,41.0,0.03838951310861423,1059.0,9.0,0.008426966292134831,32.0,9.0,0.2195121951219512,1068.0
TX,2007,M,White,1,0,0,0,1064836.0,34157.0,0.031080270756956595,1088749.0,10244.0,0.00932126046298748,23913.0,10244.0,0.2999092426149837,1098993.0
TX,2008,F,Asian,1,0,0,0,7649.0,58.0,0.007525626054236408,7696.0,11.0,0.0014272739068379395,47.0,11.0,0.1896551724137931,7707.0
TX,2008,F,Black,1,0,0,0,69020.0,1299.0,0.018472958944239826,69948.0,371.0,0.005275956711557331,928.0,371.0,0.2856043110084681,70319.0
TX,2008,F,Hispanic,1,0,0,0,94129.0,1602.0,0.016734391158558883,95486.0,245.0,0.002559254577931913,1357.0,245.0,0.15293383270911362,95731.0
TX,2008,F,Other,1,0,0,0,858.0,12.0,0.013793103448275862,867.0,3.0,0.003448275862068965,9.0,3.0,0.25,870.0
TX,2008,F,White,1,0,0,0,543548.0,7349.0,0.013340061753830571,549044.0,1853.0,0.0033636051748330447,5496.0,1853.0,0.25214314872771804,550897.0
TX,2008,M,Asian,1,0,0,0,21686.0,275.0,0.012522198442693866,21887.0,74.0,0.0033696097627612586,201.0,74.0,0.2690909090909091,21961.0
TX,2008,M,Black,1,0,0,0,145975.0,6950.0,0.045447114598659466,150892.0,2033.0,0.013294098414255356,4917.0,2033.0,0.2925179856115108,152925.0
TX,2008,M,Hispanic,1,0,0,0,304889.0,12902.0,0.04059901004119059,315653.0,2138.0,0.00672769209952453,10764.0,2138.0,0.16571074252053944,317791.0
TX,2008,M,Other,1,0,0,0,1967.0,59.0,0.029121421520236918,2008.0,18.0,0.008884501480750245,41.0,18.0,0.3050847457627119,2026.0
TX,2008,M,White,1,0,0,0,1184160.0,30583.0,0.025176518819207027,1206595.0,8148.0,0.006707591646957422,22435.0,8148.0,0.2664225223163195,1214743.0
TX,2009,F,Asian,1,0,0,0,10107.0,46.0,0.004530680587018616,10139.0,14.0,0.0013789027873534914,32.0,14.0,0.3043478260869565,10153.0
TX,2009,F,Black,1,0,0,0,76298.0,1130.0,0.01459420364725939,77056.0,372.0,0.004804463501575657,758.0,372.0,0.3292035398230089,77428.0
TX,2009,F,Hispanic,1,0,0,0,200493.0,2218.0,0.01094168545367543,202259.0,452.0,0.002229775394527184,1766.0,452.0,0.2037871956717764,202711.0
TX,2009,F,Other,1,0,0,0,1373.0,22.0,0.015770609318996414,1391.0,4.0,0.0028673835125448033,18.0,4.0,0.18181818181818185,1395.0
TX,2009,F,White,1,0,0,0,446780.0,4047.0,0.008976835903794582,449600.0,1227.0,0.0027216648514840503,2820.0,1227.0,0.3031875463306153,450827.0
TX,2009,M,Asian,1,0,0,0,26047.0,261.0,0.009920936597232779,26246.0,62.0,0.0023566975824844158,199.0,62.0,0.2375478927203065,26308.0
TX,2009,M,Black,1,0,0,0,152223.0,6375.0,0.040195967162259295,156704.0,1894.0,0.01194214302828535,4481.0,1894.0,0.2970980392156863,158598.0
TX,2009,M,Hispanic,1,0,0,0,529504.0,14955.0,0.027467633008178758,541644.0,2815.0,0.005170269937681258,12140.0,2815.0,0.18823136074891345,544459.0
TX,2009,M,Other,1,0,0,0,2663.0,68.0,0.024899304284145003,2709.0,22.0,0.008055657268399853,46.0,22.0,0.3235294117647059,2731.0
TX,2009,M,White,1,0,0,0,881004.0,15384.0,0.017162211006840792,891607.0,4781.0,0.005333627848654824,10603.0,4781.0,0.3107774310972439,896388.0
TX,2010,F,Asian,1,0,0,0,10915.0,50.0,0.0045599635202918385,10958.0,7.0,0.0006383948928408573,43.0,7.0,0.14,10965.0
TX,2010,F,Black,1,0,0,0,82987.0,1345.0,0.01594886875681829,83894.0,438.0,0.005193758004079115,907.0,438.0,0.32565055762081785,84332.0
TX,2010,F,Hispanic,1,0,0,0,212560.0,2663.0,0.012373212900108259,214729.0,494.0,0.002295293718608141,2169.0,494.0,0.185505069470522,215223.0
TX,2010,F,Other,1,0,0,0,1524.0,36.0,0.02307692307692308,1551.0,9.0,0.00576923076923077,27.0,9.0,0.25,1560.0
TX,2010,F,White,1,0,0,0,464406.0,4452.0,0.009495412257015985,467438.0,1419.0,0.003026509148844957,3032.0,1419.0,0.3188047629746125,468858.0
TX,2010,M,Asian,1,0,0,0,28040.0,294.0,0.010376226441730784,28249.0,85.0,0.0029999294134255665,209.0,85.0,0.2891156462585034,28334.0
TX,2010,M,Black,1,0,0,0,159804.0,7220.0,0.0432273206245809,164772.0,2248.0,0.013459465932223686,4968.0,2248.0,0.31152993348115304,167024.0
TX,2010,M,Hispanic,1,0,0,0,547105.0,16671.0,0.029570254852991255,560544.0,3224.0,0.005718664415149494,13439.0,3224.0,0.1934825661645562,563776.0
TX,2010,M,Other,1,0,0,0,3008.0,72.0,0.023376623376623374,3060.0,20.0,0.006493506493506494,52.0,20.0,0.2777777777777778,3080.0
TX,2010,M,White,1,0,0,0,892660.0,16144.0,0.017764006320394717,903480.0,5320.0,0.005853873239436621,10820.0,5320.0,0.32961586121437425,908804.0
TX,2011,F,Asian,1,0,0,0,12340.0,57.0,0.0045978865854642255,12380.0,17.0,0.0013712995079454707,40.0,17.0,0.2982456140350877,12397.0
TX,2011,F,Black,1,0,0,0,87655.0,1475.0,0.01654886121395714,88578.0,552.0,0.006193200942443622,923.0,552.0,0.3742372881355932,89130.0
TX,2011,F,Hispanic,1,0,0,0,221424.0,2970.0,0.01323564801197893,223717.0,677.0,0.0030170147151884637,2293.0,677.0,0.22794612794612795,224394.0
TX,2011,F,Other,1,0,0,0,1551.0,27.0,0.017110266159695818,1570.0,8.0,0.0050697084917617225,19.0,8.0,0.2962962962962963,1578.0
TX,2011,F,White,1,0,0,0,478555.0,4889.0,0.01011285691827802,481594.0,1849.0,0.0038246494416094563,3039.0,1849.0,0.3782733224222586,483444.0
TX,2011,M,Asian,1,0,0,0,31911.0,378.0,0.011706773204496888,32153.0,136.0,0.0042119607296602565,242.0,136.0,0.35978835978835977,32289.0
TX,2011,M,Black,1,0,0,0,164979.0,7876.0,0.0455642012091059,169992.0,2861.0,0.016551636361532632,5013.0,2861.0,0.3633477266954534,172855.0
TX,2011,M,Hispanic,1,0,0,0,550903.0,17162.0,0.030211331449746068,564270.0,3792.0,0.0066753276931039215,13367.0,3792.0,0.2209918992948307,568065.0
TX,2011,M,Other,1,0,0,0,3103.0,72.0,0.02267716535433071,3150.0,25.0,0.007874015748031496,47.0,25.0,0.3472222222222222,3175.0
TX,2011,M,White,1,0,0,0,906899.0,17021.0,0.018422590700493548,917542.0,6377.0,0.006902120207507368,10643.0,6377.0,0.3746768507638073,923920.0
TX,2012,F,Asian,1,0,0,0,12295.0,54.0,0.004372823710421896,12327.0,22.0,0.0017815207709126245,32.0,22.0,0.4074074074074074,12349.0
TX,2012,F,Black,1,0,0,0,85349.0,1371.0,0.01580950184501845,86137.0,583.0,0.006722785977859779,788.0,583.0,0.425237053245806,86720.0
TX,2012,F,Hispanic,1,0,0,0,202977.0,2478.0,0.01206103526319632,204743.0,711.0,0.003460628656536256,1766.0,711.0,0.2870407751312071,205455.0
TX,2012,F,Other,1,0,0,0,1774.0,29.0,0.01608430393788131,1792.0,11.0,0.006100942872989462,18.0,11.0,0.3793103448275862,1803.0
TX,2012,F,White,1,0,0,0,457908.0,4584.0,0.009911522793907786,460644.0,1848.0,0.003995744791261254,2736.0,1848.0,0.4031413612565445,462492.0
TX,2012,M,Asian,1,0,0,0,31217.0,325.0,0.010303722021431741,31422.0,120.0,0.0038044512079132586,205.0,120.0,0.3692307692307693,31542.0
TX,2012,M,Black,1,0,0,0,159807.0,7052.0,0.04226322823461725,164113.0,2746.0,0.01645700861206168,4306.0,2746.0,0.3893930799773114,166859.0
TX,2012,M,Hispanic,1,0,0,0,505510.0,14006.0,0.026959708651899075,515775.0,3739.0,0.007197111146186628,10265.0,3739.0,0.26699514424450155,519516.0
TX,2012,M,Other,1,0,0,0,3722.0,84.0,0.02207041513399895,3774.0,32.0,0.008407777193904361,52.0,32.0,0.3809523809523809,3806.0
TX,2012,M,White,1,0,0,0,862179.0,15611.0,0.01778443591291767,871644.0,6144.0,0.006999412158744479,9465.0,6144.0,0.3936190659235057,877790.0
TX,2013,F,Asian,1,0,0,0,10877.0,46.0,0.004211297262656779,10904.0,19.0,0.001739448869358235,27.0,19.0,0.4130434782608696,10923.0
TX,2013,F,Black,1,0,0,0,73976.0,1035.0,0.0137979762968098,74571.0,440.0,0.0058658063484022345,595.0,440.0,0.4251207729468599,75011.0
TX,2013,F,Hispanic,1,0,0,0,187902.0,2054.0,0.010813030385984123,189324.0,632.0,0.0033270862726104988,1422.0,632.0,0.3076923076923077,189956.0
TX,2013,F,Other,1,0,0,0,1663.0,19.0,0.011296076099881092,1678.0,4.0,0.002378121284185493,15.0,4.0,0.21052631578947367,1682.0
TX,2013,F,White,1,0,0,0,400552.0,3594.0,0.0088928258599615,402546.0,1600.0,0.003958965324412465,1994.0,1600.0,0.44518642181413465,404146.0
TX,2013,M,Asian,1,0,0,0,27262.0,326.0,0.011816731912425693,27468.0,120.0,0.004349717268377557,206.0,120.0,0.3680981595092024,27588.0
TX,2013,M,Black,1,0,0,0,135558.0,4995.0,0.03553819555612474,138420.0,2133.0,0.015175769994237047,2862.0,2133.0,0.4270270270270271,140553.0
TX,2013,M,Hispanic,1,0,0,0,455942.0,11118.0,0.023804222155611697,463777.0,3283.0,0.007029075493512611,7835.0,3283.0,0.2952869221082929,467060.0
TX,2013,M,Other,1,0,0,0,4336.0,89.0,0.02011299435028249,4386.0,39.0,0.008813559322033898,50.0,39.0,0.4382022471910113,4425.0
TX,2013,M,White,1,0,0,0,742841.0,12204.0,0.016163275036587224,749808.0,5237.0,0.006936010436464053,6967.0,5237.0,0.42912159947558176,755045.0
TX,2014,F,Asian,1,0,0,0,9173.0,38.0,0.004125502117033981,9199.0,12.0,0.0013027901422212572,26.0,12.0,0.3157894736842105,9211.0
TX,2014,F,Black,1,0,0,0,61625.0,888.0,0.014205045350567082,62131.0,382.0,0.006110728968374578,506.0,382.0,0.43018018018018017,62513.0
TX,2014,F,Hispanic,1,0,0,0,189593.0,1866.0,0.00974621198272215,190916.0,543.0,0.00283611634866995,1323.0,543.0,0.2909967845659164,191459.0
TX,2014,F,Other,1,0,0,0,1559.0,21.0,0.013291139240506329,1567.0,13.0,0.008227848101265823,8.0,13.0,0.6190476190476191,1580.0
TX,2014,F,White,1,0,0,0,328210.0,2963.0,0.008946985412458142,329783.0,1390.0,0.004197202066593593,1573.0,1390.0,0.4691191360107999,331173.0
TX,2014,M,Asian,1,0,0,0,23484.0,209.0,0.008821170809943865,23622.0,71.0,0.002996665681846959,138.0,71.0,0.3397129186602871,23693.0
TX,2014,M,Black,1,0,0,0,115338.0,4002.0,0.033534439416792364,117672.0,1668.0,0.013976872800402213,2334.0,1668.0,0.41679160419790107,119340.0
TX,2014,M,Hispanic,1,0,0,0,452734.0,9906.0,0.02141189693930486,459718.0,2922.0,0.006315925989970604,6984.0,2922.0,0.29497274379164146,462640.0
TX,2014,M,Other,1,0,0,0,4225.0,67.0,0.015610438024231128,4257.0,35.0,0.008154706430568499,32.0,35.0,0.5223880597014925,4292.0
TX,2014,M,White,1,0,0,0,605624.0,9239.0,0.015026111507766771,610752.0,4111.0,0.0066860422565677225,5128.0,4111.0,0.4449615759281307,614863.0
TX,2015,F,Asian,1,0,0,0,8586.0,43.0,0.004983196198864295,8612.0,17.0,0.0019701008228068142,26.0,17.0,0.3953488372093023,8629.0
TX,2015,F,Black,1,0,0,0,59975.0,789.0,0.012984661970903824,60385.0,379.0,0.006237245737607794,410.0,379.0,0.4803548795944233,60764.0
TX,2015,F,Hispanic,1,0,0,0,200708.0,1834.0,0.009054912067620545,201968.0,574.0,0.0028339801127667346,1260.0,574.0,0.31297709923664124,202542.0
TX,2015,F,Other,1,0,0,0,2372.0,31.0,0.012900540990428632,2380.0,23.0,0.00957136912193092,8.0,23.0,0.7419354838709677,2403.0
TX,2015,F,White,1,0,0,0,282350.0,2237.0,0.007860513656632243,283582.0,1005.0,0.0035314332699666533,1232.0,1005.0,0.4492624050067054,284587.0
TX,2015,M,Asian,1,0,0,0,21936.0,160.0,0.007241129616220129,22038.0,58.0,0.002624909485879797,102.0,58.0,0.3625,22096.0
TX,2015,M,Black,1,0,0,0,105740.0,3316.0,0.030406396713615023,107537.0,1519.0,0.01392862382629108,1797.0,1519.0,0.4580820265379976,109056.0
TX,2015,M,Hispanic,1,0,0,0,461761.0,9239.0,0.019615711252653927,468254.0,2746.0,0.005830148619957537,6493.0,2746.0,0.29721831367031065,471000.0
TX,2015,M,Other,1,0,0,0,6505.0,87.0,0.013197815533980582,6559.0,33.0,0.005006067961165049,54.0,33.0,0.3793103448275862,6592.0
TX,2015,M,White,1,0,0,0,509068.0,7205.0,0.01395579470551433,513009.0,3264.0,0.0063222364911587475,3941.0,3264.0,0.4530187369882026,516273.0
VT,2010,F,Black,0,1,0,0,85.0,2.0,0.02298850574712644,86.0,,,1.0,,,87.0
VT,2010,F,Hispanic,0,1,0,0,30.0,3.0,0.09090909090909093,31.0,2.0,0.060606060606060615,1.0,2.0,0.6666666666666666,33.0
VT,2010,F,Other,0,1,0,0,4.0,1.0,0.2,4.0,1.0,0.2,,1.0,,5.0
VT,2010,F,White,0,1,0,0,8412.0,25.0,0.0029631385563588953,8417.0,20.0,0.0023705108450871163,5.0,20.0,0.8,8437.0
VT,2010,M,Black,0,1,0,0,335.0,9.0,0.02616279069767442,343.0,1.0,0.0029069767441860465,8.0,1.0,0.1111111111111111,344.0
VT,2010,M,Hispanic,0,1,0,0,151.0,8.0,0.050314465408805034,157.0,2.0,0.012578616352201259,6.0,2.0,0.25,159.0
VT,2010,M,White,0,1,0,0,14278.0,209.0,0.01442672741078208,14331.0,152.0,0.010495063177518471,53.0,152.0,0.7414634146341463,14487.0
VT,2011,F,Black,0,1,0,0,201.0,1.0,0.0049504950495049506,202.0,,,1.0,,,202.0
VT,2011,F,Hispanic,0,1,0,0,67.0,2.0,0.028985507246376805,68.0,1.0,0.014492753623188406,1.0,1.0,0.5,69.0
VT,2011,F,White,0,1,0,0,16558.0,95.0,0.005704677835825378,16592.0,60.0,0.0036031707902954603,34.0,60.0,0.6382978723404256,16653.0
VT,2011,M,Asian,0,1,0,0,358.0,6.0,0.016483516483516484,362.0,2.0,0.005494505494505495,4.0,2.0,0.3333333333333333,364.0
VT,2011,M,Black,0,1,0,0,649.0,30.0,0.04418262150220914,661.0,17.0,0.025073746312684362,12.0,17.0,0.5862068965517241,679.0
VT,2011,M,Hispanic,0,1,0,0,268.0,15.0,0.0530035335689046,276.0,7.0,0.024734982332155483,8.0,7.0,0.4666666666666667,283.0
VT,2011,M,Other,0,1,0,0,25.0,2.0,0.07407407407407407,26.0,1.0,0.037037037037037035,1.0,1.0,0.5,27.0
VT,2011,M,White,0,1,0,0,28819.0,333.0,0.011422886937431395,28895.0,256.0,0.00878185997049844,76.0,256.0,0.7710843373493976,29152.0
VT,2012,F,Asian,0,1,0,0,172.0,1.0,0.005780346820809247,172.0,1.0,0.005780346820809247,,1.0,,173.0
VT,2012,F,Black,0,1,0,0,225.0,5.0,0.021739130434782608,226.0,4.0,0.017391304347826087,1.0,4.0,0.8,230.0
VT,2012,F,White,0,1,0,0,18241.0,92.0,0.005018273059510173,18257.0,76.0,0.004145529918725795,16.0,76.0,0.8260869565217391,18333.0
VT,2012,M,Asian,0,1,0,0,425.0,3.0,0.007009345794392522,425.0,3.0,0.007009345794392522,,3.0,,428.0
VT,2012,M,Black,0,1,0,0,694.0,37.0,0.0506155950752394,705.0,26.0,0.03556771545827633,11.0,26.0,0.7027027027027027,731.0
VT,2012,M,Hispanic,0,1,0,0,333.0,16.0,0.045845272206303724,340.0,9.0,0.025787965616045846,7.0,9.0,0.5625,349.0
VT,2012,M,Other,0,1,0,0,37.0,1.0,0.02631578947368421,37.0,1.0,0.02631578947368421,,1.0,,38.0
VT,2012,M,White,0,1,0,0,30426.0,380.0,0.012335259365058757,30509.0,294.0,0.009544524883939877,83.0,294.0,0.7798408488063661,30806.0
VT,2013,F,Asian,1,1,0,0,196.0,1.0,0.005076142131979695,196.0,1.0,0.005076142131979695,,1.0,,197.0
VT,2013,F,Black,1,1,0,0,245.0,9.0,0.03543307086614173,250.0,4.0,0.015748031496062992,5.0,4.0,0.4444444444444444,254.0
VT,2013,F,Hispanic,1,1,0,0,132.0,5.0,0.0364963503649635,135.0,2.0,0.0145985401459854,3.0,2.0,0.4,137.0
VT,2013,F,Other,1,1,0,0,17.0,3.0,0.15,18.0,2.0,0.1,1.0,2.0,0.6666666666666666,20.0
VT,2013,F,White,1,1,0,0,19597.0,122.0,0.006186926314721842,19623.0,93.0,0.0047169811320754715,26.0,93.0,0.7815126050420168,19719.0
VT,2013,M,Asian,1,1,0,0,486.0,6.0,0.012195121951219513,487.0,5.0,0.01016260162601626,1.0,5.0,0.8333333333333334,492.0
VT,2013,M,Black,1,1,0,0,767.0,51.0,0.062347188264058676,786.0,32.0,0.039119804400978,19.0,32.0,0.6274509803921569,818.0
VT,2013,M,Hispanic,1,1,0,0,400.0,19.0,0.04534606205250597,405.0,14.0,0.033412887828162284,5.0,14.0,0.7368421052631579,419.0
VT,2013,M,Other,1,1,0,0,44.0,1.0,0.022222222222222227,45.0,,,1.0,,,45.0
VT,2013,M,White,1,1,0,0,33456.0,520.0,0.015304921120791147,33552.0,419.0,0.01233404963056725,96.0,419.0,0.8135922330097087,33976.0
VT,2014,F,Asian,1,1,0,0,241.0,1.0,0.004132231404958678,241.0,1.0,0.004132231404958678,,1.0,,242.0
VT,2014,F,Black,1,1,0,0,306.0,17.0,0.05263157894736842,312.0,10.0,0.031055900621118005,6.0,10.0,0.625,323.0
VT,2014,F,Hispanic,1,1,0,0,122.0,5.0,0.03937007874015748,123.0,4.0,0.031496062992125984,1.0,4.0,0.8,127.0
