state,district,precinct,party,candidate,votes
NORTH CAROLINA,1,P03A,DEMOCRAT,G K BUTTERFIELD,100
NORTH CAROLINA,1,P03A,REPUBLICAN,SANDY SMITH,347
NORTH CAROLINA,1,P04A,DEMOCRAT,G K BUTTERFIELD,77
NORTH CAROLINA,1,P04A,REPUBLICAN,SANDY SMITH,211
NORTH CAROLINA,1,P05A,DEMOCRAT,G K BUTTERFIELD,51
NORTH CAROLINA,1,P05A,REPUBLICAN,SANDY SMITH,548
NORTH CAROLINA,1,P06A,DEMOCRAT,G K BUTTERFIELD,219
NORTH CAROLINA,1,P06A,REPUBLICAN,SANDY SMITH,286
NORTH CAROLINA,1,P07A,DEMOCRAT,G K BUTTERFIELD,42
NORTH CAROLINA,1,P07A,REPUBLICAN,SANDY SMITH,197
NORTH CAROLINA,1,P08A,DEMOCRAT,G K BUTTERFIELD,225
NORTH CAROLINA,1,P08A,REPUBLICAN,SANDY SMITH,295
NORTH CAROLINA,1,P09A,DEMOCRAT,G K BUTTERFIELD,115
NORTH CAROLINA,1,P09A,REPUBLICAN,SANDY SMITH,233
NORTH CAROLINA,1,P1,DEMOCRAT,G K BUTTERFIELD,66
NORTH CAROLINA,1,P1,REPUBLICAN,SANDY SMITH,47
NORTH CAROLINA,1,P10A,DEMOCRAT,G K BUTTERFIELD,145
NORTH CAROLINA,1,P10A,REPUBLICAN,SANDY SMITH,125
NORTH CAROLINA,1,P11A,DEMOCRAT,G K BUTTERFIELD,63
NORTH CAROLINA,1,P11A,REPUBLICAN,SANDY SMITH,365
NORTH CAROLINA,1,P12A,DEMOCRAT,G K BUTTERFIELD,121
NORTH CAROLINA,1,P12A,REPUBLICAN,SANDY SMITH,169
NORTH CAROLINA,1,P13A,DEMOCRAT,G K BUTTERFIELD,143
NORTH CAROLINA,1,P13A,REPUBLICAN,SANDY SMITH,66
NORTH CAROLINA,1,P14A,DEMOCRAT,G K BUTTERFIELD,50
NORTH CAROLINA,1,P14A,REPUBLICAN,SANDY SMITH,221
NORTH CAROLINA,1,P15A,DEMOCRAT,G K BUTTERFIELD,98
NORTH CAROLINA,1,P15A,REPUBLICAN,SANDY SMITH,286
NORTH CAROLINA,1,P16A,DEMOCRAT,G K BUTTERFIELD,122
NORTH CAROLINA,1,P16A,REPUBLICAN,SANDY SMITH,129
NORTH CAROLINA,1,P17A,DEMOCRAT,G K BUTTERFIELD,260
NORTH CAROLINA,1,P17A,REPUBLICAN,SANDY SMITH,208
NORTH CAROLINA,1,P18A,DEMOCRAT,G K BUTTERFIELD,163
NORTH CAROLINA,1,P18A,REPUBLICAN,SANDY SMITH,101
NORTH CAROLINA,1,P19A,DEMOCRAT,G K BUTTERFIELD,185
NORTH CAROLINA,1,P19A,REPUBLICAN,SANDY SMITH,340
NORTH CAROLINA,1,P2,DEMOCRAT,G K BUTTERFIELD,87
NORTH CAROLINA,1,P2,REPUBLICAN,SANDY SMITH,39
NORTH CAROLINA,1,P20A,DEMOCRAT,G K BUTTERFIELD,128
NORTH CAROLINA,1,P20A,REPUBLICAN,SANDY SMITH,175
NORTH CAROLINA,1,P21A,DEMOCRAT,G K BUTTERFIELD,208
NORTH CAROLINA,1,P21A,REPUBLICAN,SANDY SMITH,94
NORTH CAROLINA,1,P22A,DEMOCRAT,G K BUTTERFIELD,226
NORTH CAROLINA,1,P22A,REPUBLICAN,SANDY SMITH,18
NORTH CAROLINA,1,P23A,DEMOCRAT,G K BUTTERFIELD,325
NORTH CAROLINA,1,P23A,REPUBLICAN,SANDY SMITH,58
NORTH CAROLINA,1,P24A,DEMOCRAT,G K BUTTERFIELD,142
NORTH CAROLINA,1,P24A,REPUBLICAN,SANDY SMITH,231
NORTH CAROLINA,1,P3,DEMOCRAT,G K BUTTERFIELD,100
NORTH CAROLINA,1,P3,REPUBLICAN,SANDY SMITH,154
NORTH CAROLINA,1,PINES CHAP FELLSHIP HALL,DEMOCRAT,G K BUTTERFIELD,1185
NORTH CAROLINA,1,PINES CHAP FELLSHIP HALL,REPUBLICAN,SANDY SMITH,1574
NORTH CAROLINA,1,PP,DEMOCRAT,G K BUTTERFIELD,22
NORTH CAROLINA,1,PP,REPUBLICAN,SANDY SMITH,53
NORTH CAROLINA,1,PRBL,DEMOCRAT,G K BUTTERFIELD,536
NORTH CAROLINA,1,PRBL,REPUBLICAN,SANDY SMITH,1516
NORTH CAROLINA,1,PRCR,DEMOCRAT,G K BUTTERFIELD,532
NORTH CAROLINA,1,PRCR,REPUBLICAN,SANDY SMITH,1239
NORTH CAROLINA,1,PRGA,DEMOCRAT,G K BUTTERFIELD,821
NORTH CAROLINA,1,PRGA,REPUBLICAN,SANDY SMITH,953
NORTH CAROLINA,1,PROL,DEMOCRAT,G K BUTTERFIELD,852
NORTH CAROLINA,1,PROL,REPUBLICAN,SANDY SMITH,2278
NORTH CAROLINA,1,PROVISIONAL,DEMOCRAT,G K BUTTERFIELD,658
NORTH CAROLINA,1,PROVISIONAL,REPUBLICAN,SANDY SMITH,509
NORTH CAROLINA,1,PRSA,DEMOCRAT,G K BUTTERFIELD,383
NORTH CAROLINA,1,PRSA,REPUBLICAN,SANDY SMITH,386
NORTH CAROLINA,1,PRSP,DEMOCRAT,G K BUTTERFIELD,473
NORTH CAROLINA,1,PRSP,REPUBLICAN,SANDY SMITH,1101
NORTH CAROLINA,1,PRST,DEMOCRAT,G K BUTTERFIELD,506
NORTH CAROLINA,1,PRST,REPUBLICAN,SANDY SMITH,494
NORTH CAROLINA,1,PRTA,DEMOCRAT,G K BUTTERFIELD,2356
NORTH CAROLINA,1,PRTA,REPUBLICAN,SANDY SMITH,2737
NORTH CAROLINA,1,PRTO,DEMOCRAT,G K BUTTERFIELD,1272
NORTH CAROLINA,1,PRTO,REPUBLICAN,SANDY SMITH,1564
NORTH CAROLINA,1,PRWA,DEMOCRAT,G K BUTTERFIELD,493
NORTH CAROLINA,1,PRWA,REPUBLICAN,SANDY SMITH,98
NORTH CAROLINA,1,PRWB,DEMOCRAT,G K BUTTERFIELD,631
NORTH CAROLINA,1,PRWB,REPUBLICAN,SANDY SMITH,49
NORTH CAROLINA,1,PRWC,DEMOCRAT,G K BUTTERFIELD,992
NORTH CAROLINA,1,PRWC,REPUBLICAN,SANDY SMITH,105
NORTH CAROLINA,1,PRWD,DEMOCRAT,G K BUTTERFIELD,571
NORTH CAROLINA,1,PRWD,REPUBLICAN,SANDY SMITH,841
NORTH CAROLINA,1,PRWE,DEMOCRAT,G K BUTTERFIELD,706
NORTH CAROLINA,1,PRWE,REPUBLICAN,SANDY SMITH,281
NORTH CAROLINA,1,PRWH,DEMOCRAT,G K BUTTERFIELD,490
NORTH CAROLINA,1,PRWH,REPUBLICAN,SANDY SMITH,26
NORTH CAROLINA,1,PRWI,DEMOCRAT,G K BUTTERFIELD,895
NORTH CAROLINA,1,PRWI,REPUBLICAN,SANDY SMITH,349
NORTH CAROLINA,1,PRWJ,DEMOCRAT,G K BUTTERFIELD,1682
NORTH CAROLINA,1,PRWJ,REPUBLICAN,SANDY SMITH,1131
NORTH CAROLINA,1,PRWK,DEMOCRAT,G K BUTTERFIELD,529
NORTH CAROLINA,1,PRWK,REPUBLICAN,SANDY SMITH,756
NORTH CAROLINA,1,PRWL,DEMOCRAT,G K BUTTERFIELD,980
NORTH CAROLINA,1,PRWL,REPUBLICAN,SANDY SMITH,965
NORTH CAROLINA,1,PRWM,DEMOCRAT,G K BUTTERFIELD,1765
NORTH CAROLINA,1,PRWM,REPUBLICAN,SANDY SMITH,1572
NORTH CAROLINA,1,PRWN,DEMOCRAT,G K BUTTERFIELD,1532
NORTH CAROLINA,1,PRWN,REPUBLICAN,SANDY SMITH,124
NORTH CAROLINA,1,PRWP,DEMOCRAT,G K BUTTERFIELD,565
NORTH CAROLINA,1,PRWP,REPUBLICAN,SANDY SMITH,832
NORTH CAROLINA,1,PRWQ,DEMOCRAT,G K BUTTERFIELD,413
NORTH CAROLINA,1,PRWQ,REPUBLICAN,SANDY SMITH,14
NORTH CAROLINA,1,PRWR,DEMOCRAT,G K BUTTERFIELD,930
NORTH CAROLINA,1,PRWR,REPUBLICAN,SANDY SMITH,104
NORTH CAROLINA,1,R1,DEMOCRAT,G K BUTTERFIELD,71
NORTH CAROLINA,1,R1,REPUBLICAN,SANDY SMITH,66
NORTH CAROLINA,1,R2,DEMOCRAT,G K BUTTERFIELD,69
NORTH CAROLINA,1,R2,REPUBLICAN,SANDY SMITH,89
NORTH CAROLINA,1,RICH S,DEMOCRAT,G K BUTTERFIELD,107
NORTH CAROLINA,1,RICH S,REPUBLICAN,SANDY SMITH,48
NORTH CAROLINA,1,RINGW,DEMOCRAT,G K BUTTERFIELD,124
NORTH CAROLINA,1,RINGW,REPUBLICAN,SANDY SMITH,18
NORTH CAROLINA,1,RMT 301 OS,DEMOCRAT,G K BUTTERFIELD,5751
NORTH CAROLINA,1,RMT 301 OS,REPUBLICAN,SANDY SMITH,3561
NORTH CAROLINA,1,RMT DOWNTOWN OS,DEMOCRAT,G K BUTTERFIELD,3736
NORTH CAROLINA,1,RMT DOWNTOWN OS,REPUBLICAN,SANDY SMITH,1008
NORTH CAROLINA,1,RR 10,DEMOCRAT,G K BUTTERFIELD,98
NORTH CAROLINA,1,RR 10,REPUBLICAN,SANDY SMITH,197
NORTH CAROLINA,1,RR 11,DEMOCRAT,G K BUTTERFIELD,102
NORTH CAROLINA,1,RR 11,REPUBLICAN,SANDY SMITH,234
NORTH CAROLINA,1,RR1-2,DEMOCRAT,G K BUTTERFIELD,69
NORTH CAROLINA,1,RR1-2,REPUBLICAN,SANDY SMITH,120
NORTH CAROLINA,1,RR3-4,DEMOCRAT,G K BUTTERFIELD,69
NORTH CAROLINA,1,RR3-4,REPUBLICAN,SANDY SMITH,256
NORTH CAROLINA,1,RR7-9,DEMOCRAT,G K BUTTERFIELD,248
NORTH CAROLINA,1,RR7-9,REPUBLICAN,SANDY SMITH,169
NORTH CAROLINA,1,RRCE,DEMOCRAT,G K BUTTERFIELD,119
NORTH CAROLINA,1,RRCE,REPUBLICAN,SANDY SMITH,277
NORTH CAROLINA,1,RX,DEMOCRAT,G K BUTTERFIELD,96
NORTH CAROLINA,1,RX,REPUBLICAN,SANDY SMITH,57
NORTH CAROLINA,1,SC,DEMOCRAT,G K BUTTERFIELD,142
NORTH CAROLINA,1,SC,REPUBLICAN,SANDY SMITH,212
NORTH CAROLINA,1,SCRK,DEMOCRAT,G K BUTTERFIELD,1566
NORTH CAROLINA,1,SCRK,REPUBLICAN,SANDY SMITH,1344
NORTH CAROLINA,1,SEABOA,DEMOCRAT,G K BUTTERFIELD,116
NORTH CAROLINA,1,SEABOA,REPUBLICAN,SANDY SMITH,52
NORTH CAROLINA,1,SEVERN,DEMOCRAT,G K BUTTERFIELD,17
NORTH CAROLINA,1,SEVERN,REPUBLICAN,SANDY SMITH,72
NORTH CAROLINA,1,SH#1,DEMOCRAT,G K BUTTERFIELD,683
NORTH CAROLINA,1,SH#1,REPUBLICAN,SANDY SMITH,594
NORTH CAROLINA,1,SH1,DEMOCRAT,G K BUTTERFIELD,890
NORTH CAROLINA,1,SH1,REPUBLICAN,SANDY SMITH,264
NORTH CAROLINA,1,SH2,DEMOCRAT,G K BUTTERFIELD,287
NORTH CAROLINA,1,SH2,REPUBLICAN,SANDY SMITH,153
NORTH CAROLINA,1,SHIN,DEMOCRAT,G K BUTTERFIELD,466
NORTH CAROLINA,1,SHIN,REPUBLICAN,SANDY SMITH,759
NORTH CAROLINA,1,SJ,DEMOCRAT,G K BUTTERFIELD,76
NORTH CAROLINA,1,SJ,REPUBLICAN,SANDY SMITH,89
NORTH CAROLINA,1,SK,DEMOCRAT,G K BUTTERFIELD,57
NORTH CAROLINA,1,SK,REPUBLICAN,SANDY SMITH,147
NORTH CAROLINA,1,SN,DEMOCRAT,G K BUTTERFIELD,248
NORTH CAROLINA,1,SN,REPUBLICAN,SANDY SMITH,125
NORTH CAROLINA,1,SUGG,DEMOCRAT,G K BUTTERFIELD,334
NORTH CAROLINA,1,SUGG,REPUBLICAN,SANDY SMITH,431
NORTH CAROLINA,1,TARBORO 1,DEMOCRAT,G K BUTTERFIELD,4645
NORTH CAROLINA,1,TARBORO 1,REPUBLICAN,SANDY SMITH,3264
NORTH CAROLINA,1,TRANSFER,DEMOCRAT,G K BUTTERFIELD,23
NORTH CAROLINA,1,TRANSFER,REPUBLICAN,SANDY SMITH,16
NORTH CAROLINA,1,UN,DEMOCRAT,G K BUTTERFIELD,60
NORTH CAROLINA,1,UN,REPUBLICAN,SANDY SMITH,79
NORTH CAROLINA,1,W,DEMOCRAT,G K BUTTERFIELD,57
NORTH CAROLINA,1,W,REPUBLICAN,SANDY SMITH,178
NORTH CAROLINA,1,W1,DEMOCRAT,G K BUTTERFIELD,332
NORTH CAROLINA,1,W1,REPUBLICAN,SANDY SMITH,264
NORTH CAROLINA,1,W2,DEMOCRAT,G K BUTTERFIELD,153
NORTH CAROLINA,1,W2,REPUBLICAN,SANDY SMITH,378
NORTH CAROLINA,1,WALS,DEMOCRAT,G K BUTTERFIELD,377
NORTH CAROLINA,1,WALS,REPUBLICAN,SANDY SMITH,422
NORTH CAROLINA,1,WD,DEMOCRAT,G K BUTTERFIELD,76
NORTH CAROLINA,1,WD,REPUBLICAN,SANDY SMITH,14
NORTH CAROLINA,1,WEL 3,DEMOCRAT,G K BUTTERFIELD,124
NORTH CAROLINA,1,WEL 3,REPUBLICAN,SANDY SMITH,89
NORTH CAROLINA,1,WEL1-2,DEMOCRAT,G K BUTTERFIELD,141
NORTH CAROLINA,1,WEL1-2,REPUBLICAN,SANDY SMITH,49
NORTH CAROLINA,1,WH,DEMOCRAT,G K BUTTERFIELD,1689
NORTH CAROLINA,1,WH,REPUBLICAN,SANDY SMITH,1354
NORTH CAROLINA,1,WN,DEMOCRAT,G K BUTTERFIELD,78
NORTH CAROLINA,1,WN,REPUBLICAN,SANDY SMITH,49
NORTH CAROLINA,1,WOPO,DEMOCRAT,G K BUTTERFIELD,77
NORTH CAROLINA,1,WOPO,REPUBLICAN,SANDY SMITH,138
NORTH CAROLINA,2,01-01,DEMOCRAT,DEBORAH K ROSS,121
NORTH CAROLINA,2,01-01,REPUBLICAN,ALAN D SWAIN,76
NORTH CAROLINA,2,01-02,DEMOCRAT,DEBORAH K ROSS,135
NORTH CAROLINA,2,01-02,REPUBLICAN,ALAN D SWAIN,112
NORTH CAROLINA,2,01-03,DEMOCRAT,DEBORAH K ROSS,102
NORTH CAROLINA,2,01-03,REPUBLICAN,ALAN D SWAIN,199
NORTH CAROLINA,2,01-04,DEMOCRAT,DEBORAH K ROSS,98
NORTH CAROLINA,2,01-04,REPUBLICAN,ALAN D SWAIN,137
NORTH CAROLINA,2,01-05,DEMOCRAT,DEBORAH K ROSS,133
NORTH CAROLINA,2,01-05,REPUBLICAN,ALAN D SWAIN,188
NORTH CAROLINA,2,01-06,DEMOCRAT,DEBORAH K ROSS,166
NORTH CAROLINA,2,01-06,REPUBLICAN,ALAN D SWAIN,162
NORTH CAROLINA,2,01-07,DEMOCRAT,DEBORAH K ROSS,151
NORTH CAROLINA,2,01-07,REPUBLICAN,ALAN D SWAIN,123
NORTH CAROLINA,2,01-07A,DEMOCRAT,DEBORAH K ROSS,60
NORTH CAROLINA,2,01-07A,REPUBLICAN,ALAN D SWAIN,19
NORTH CAROLINA,2,01-09,DEMOCRAT,DEBORAH K ROSS,146
NORTH CAROLINA,2,01-09,REPUBLICAN,ALAN D SWAIN,102
NORTH CAROLINA,2,01-10,DEMOCRAT,DEBORAH K ROSS,154
NORTH CAROLINA,2,01-10,REPUBLICAN,ALAN D SWAIN,164
NORTH CAROLINA,2,01-11,DEMOCRAT,DEBORAH K ROSS,116
NORTH CAROLINA,2,01-11,REPUBLICAN,ALAN D SWAIN,313
NORTH CAROLINA,2,01-12,DEMOCRAT,DEBORAH K ROSS,173
NORTH CAROLINA,2,01-12,REPUBLICAN,ALAN D SWAIN,219
NORTH CAROLINA,2,01-13,DEMOCRAT,DEBORAH K ROSS,147
NORTH CAROLINA,2,01-13,REPUBLICAN,ALAN D SWAIN,96
NORTH CAROLINA,2,01-14,DEMOCRAT,DEBORAH K ROSS,193
NORTH CAROLINA,2,01-14,REPUBLICAN,ALAN D SWAIN,135
NORTH CAROLINA,2,01-15,DEMOCRAT,DEBORAH K ROSS,124
NORTH CAROLINA,2,01-15,REPUBLICAN,ALAN D SWAIN,193
NORTH CAROLINA,2,01-16,DEMOCRAT,DEBORAH K ROSS,127
NORTH CAROLINA,2,01-16,REPUBLICAN,ALAN D SWAIN,146
NORTH CAROLINA,2,01-17,DEMOCRAT,DEBORAH K ROSS,50
NORTH CAROLINA,2,01-17,REPUBLICAN,ALAN D SWAIN,119
NORTH CAROLINA,2,01-18,DEMOCRAT,DEBORAH K ROSS,151
NORTH CAROLINA,2,01-18,REPUBLICAN,ALAN D SWAIN,207
NORTH CAROLINA,2,01-19,DEMOCRAT,DEBORAH K ROSS,207
NORTH CAROLINA,2,01-19,REPUBLICAN,ALAN D SWAIN,22
NORTH CAROLINA,2,01-20,DEMOCRAT,DEBORAH K ROSS,150
NORTH CAROLINA,2,01-20,REPUBLICAN,ALAN D SWAIN,43
NORTH CAROLINA,2,01-21,DEMOCRAT,DEBORAH K ROSS,285
NORTH CAROLINA,2,01-21,REPUBLICAN,ALAN D SWAIN,126
NORTH CAROLINA,2,01-22,DEMOCRAT,DEBORAH K ROSS,371
NORTH CAROLINA,2,01-22,REPUBLICAN,ALAN D SWAIN,40
NORTH CAROLINA,2,01-23,DEMOCRAT,DEBORAH K ROSS,211
NORTH CAROLINA,2,01-23,REPUBLICAN,ALAN D SWAIN,130
NORTH CAROLINA,2,01-25,DEMOCRAT,DEBORAH K ROSS,75
NORTH CAROLINA,2,01-25,REPUBLICAN,ALAN D SWAIN,8
NORTH CAROLINA,2,01-26,DEMOCRAT,DEBORAH K ROSS,199
NORTH CAROLINA,2,01-26,REPUBLICAN,ALAN D SWAIN,25
NORTH CAROLINA,2,01-27,DEMOCRAT,DEBORAH K ROSS,232
NORTH CAROLINA,2,01-27,REPUBLICAN,ALAN D SWAIN,101
NORTH CAROLINA,2,01-28,DEMOCRAT,DEBORAH K ROSS,413
NORTH CAROLINA,2,01-28,REPUBLICAN,ALAN D SWAIN,133
NORTH CAROLINA,2,01-29,DEMOCRAT,DEBORAH K ROSS,113
NORTH CAROLINA,2,01-29,REPUBLICAN,ALAN D SWAIN,244
NORTH CAROLINA,2,01-30,DEMOCRAT,DEBORAH K ROSS,89
NORTH CAROLINA,2,01-30,REPUBLICAN,ALAN D SWAIN,156
NORTH CAROLINA,2,01-31,DEMOCRAT,DEBORAH K ROSS,317
NORTH CAROLINA,2,01-31,REPUBLICAN,ALAN D SWAIN,107
NORTH CAROLINA,2,01-32,DEMOCRAT,DEBORAH K ROSS,165
NORTH CAROLINA,2,01-32,REPUBLICAN,ALAN D SWAIN,139
NORTH CAROLINA,2,01-33,DEMOCRAT,DEBORAH K ROSS,81
NORTH CAROLINA,2,01-33,REPUBLICAN,ALAN D SWAIN,133
NORTH CAROLINA,2,01-34,DEMOCRAT,DEBORAH K ROSS,214
NORTH CAROLINA,2,01-34,REPUBLICAN,ALAN D SWAIN,18
NORTH CAROLINA,2,01-35,DEMOCRAT,DEBORAH K ROSS,221
NORTH CAROLINA,2,01-35,REPUBLICAN,ALAN D SWAIN,16
NORTH CAROLINA,2,01-36,DEMOCRAT,DEBORAH K ROSS,106
NORTH CAROLINA,2,01-36,REPUBLICAN,ALAN D SWAIN,218
NORTH CAROLINA,2,01-37,DEMOCRAT,DEBORAH K ROSS,109
NORTH CAROLINA,2,01-37,REPUBLICAN,ALAN D SWAIN,173
NORTH CAROLINA,2,01-38,DEMOCRAT,DEBORAH K ROSS,149
NORTH CAROLINA,2,01-38,REPUBLICAN,ALAN D SWAIN,119
NORTH CAROLINA,2,01-39,DEMOCRAT,DEBORAH K ROSS,119
NORTH CAROLINA,2,01-39,REPUBLICAN,ALAN D SWAIN,90
NORTH CAROLINA,2,01-40,DEMOCRAT,DEBORAH K ROSS,407
NORTH CAROLINA,2,01-40,REPUBLICAN,ALAN D SWAIN,48
NORTH CAROLINA,2,01-41,DEMOCRAT,DEBORAH K ROSS,191
NORTH CAROLINA,2,01-41,REPUBLICAN,ALAN D SWAIN,119
NORTH CAROLINA,2,01-42,DEMOCRAT,DEBORAH K ROSS,78
NORTH CAROLINA,2,01-42,REPUBLICAN,ALAN D SWAIN,207
NORTH CAROLINA,2,01-43,DEMOCRAT,DEBORAH K ROSS,193
NORTH CAROLINA,2,01-43,REPUBLICAN,ALAN D SWAIN,161
NORTH CAROLINA,2,01-44,DEMOCRAT,DEBORAH K ROSS,204
NORTH CAROLINA,2,01-44,REPUBLICAN,ALAN D SWAIN,151
NORTH CAROLINA,2,01-45,DEMOCRAT,DEBORAH K ROSS,99
NORTH CAROLINA,2,01-45,REPUBLICAN,ALAN D SWAIN,157
NORTH CAROLINA,2,01-46,DEMOCRAT,DEBORAH K ROSS,229
NORTH CAROLINA,2,01-46,REPUBLICAN,ALAN D SWAIN,46
NORTH CAROLINA,2,01-47,DEMOCRAT,DEBORAH K ROSS,88
NORTH CAROLINA,2,01-47,REPUBLICAN,ALAN D SWAIN,218
NORTH CAROLINA,2,01-48,DEMOCRAT,DEBORAH K ROSS,152
NORTH CAROLINA,2,01-48,REPUBLICAN,ALAN D SWAIN,126
NORTH CAROLINA,2,01-49,DEMOCRAT,DEBORAH K ROSS,266
NORTH CAROLINA,2,01-49,REPUBLICAN,ALAN D SWAIN,154
NORTH CAROLINA,2,01-50,DEMOCRAT,DEBORAH K ROSS,287
NORTH CAROLINA,2,01-50,REPUBLICAN,ALAN D SWAIN,28
NORTH CAROLINA,2,01-51,DEMOCRAT,DEBORAH K ROSS,81
NORTH CAROLINA,2,01-51,REPUBLICAN,ALAN D SWAIN,106
NORTH CAROLINA,2,03-00,DEMOCRAT,DEBORAH K ROSS,223
NORTH CAROLINA,2,03-00,REPUBLICAN,ALAN D SWAIN,493
NORTH CAROLINA,2,04-01,DEMOCRAT,DEBORAH K ROSS,94
NORTH CAROLINA,2,04-01,REPUBLICAN,ALAN D SWAIN,133
NORTH CAROLINA,2,04-02,DEMOCRAT,DEBORAH K ROSS,164
NORTH CAROLINA,2,04-02,REPUBLICAN,ALAN D SWAIN,190
NORTH CAROLINA,2,04-03,DEMOCRAT,DEBORAH K ROSS,127
NORTH CAROLINA,2,04-03,REPUBLICAN,ALAN D SWAIN,130
NORTH CAROLINA,2,04-04,DEMOCRAT,DEBORAH K ROSS,135
NORTH CAROLINA,2,04-04,REPUBLICAN,ALAN D SWAIN,113
NORTH CAROLINA,2,04-05,DEMOCRAT,DEBORAH K ROSS,136
NORTH CAROLINA,2,04-05,REPUBLICAN,ALAN D SWAIN,188
NORTH CAROLINA,2,04-06,DEMOCRAT,DEBORAH K ROSS,154
NORTH CAROLINA,2,04-06,REPUBLICAN,ALAN D SWAIN,196
NORTH CAROLINA,2,04-07,DEMOCRAT,DEBORAH K ROSS,110
NORTH CAROLINA,2,04-07,REPUBLICAN,ALAN D SWAIN,309
NORTH CAROLINA,2,04-08,DEMOCRAT,DEBORAH K ROSS,190
NORTH CAROLINA,2,04-08,REPUBLICAN,ALAN D SWAIN,167
NORTH CAROLINA,2,04-09,DEMOCRAT,DEBORAH K ROSS,89
NORTH CAROLINA,2,04-09,REPUBLICAN,ALAN D SWAIN,211
NORTH CAROLINA,2,04-10,DEMOCRAT,DEBORAH K ROSS,134
NORTH CAROLINA,2,04-10,REPUBLICAN,ALAN D SWAIN,212
NORTH CAROLINA,2,04-11,DEMOCRAT,DEBORAH K ROSS,93
NORTH CAROLINA,2,04-11,REPUBLICAN,ALAN D SWAIN,79
NORTH CAROLINA,2,04-12,DEMOCRAT,DEBORAH K ROSS,99
NORTH CAROLINA,2,04-12,REPUBLICAN,ALAN D SWAIN,151
NORTH CAROLINA,2,04-13,DEMOCRAT,DEBORAH K ROSS,153
NORTH CAROLINA,2,04-13,REPUBLICAN,ALAN D SWAIN,260
NORTH CAROLINA,2,04-14,DEMOCRAT,DEBORAH K ROSS,119
NORTH CAROLINA,2,04-14,REPUBLICAN,ALAN D SWAIN,149
NORTH CAROLINA,2,04-15,DEMOCRAT,DEBORAH K ROSS,182
NORTH CAROLINA,2,04-15,REPUBLICAN,ALAN D SWAIN,222
NORTH CAROLINA,2,04-16,DEMOCRAT,DEBORAH K ROSS,173
NORTH CAROLINA,2,04-16,REPUBLICAN,ALAN D SWAIN,171
NORTH CAROLINA,2,04-17,DEMOCRAT,DEBORAH K ROSS,104
NORTH CAROLINA,2,04-17,REPUBLICAN,ALAN D SWAIN,126
NORTH CAROLINA,2,04-18,DEMOCRAT,DEBORAH K ROSS,139
NORTH CAROLINA,2,04-18,REPUBLICAN,ALAN D SWAIN,208
NORTH CAROLINA,2,04-19,DEMOCRAT,DEBORAH K ROSS,76
NORTH CAROLINA,2,04-19,REPUBLICAN,ALAN D SWAIN,143
NORTH CAROLINA,2,04-20,DEMOCRAT,DEBORAH K ROSS,190
NORTH CAROLINA,2,04-20,REPUBLICAN,ALAN D SWAIN,217
NORTH CAROLINA,2,04-21,DEMOCRAT,DEBORAH K ROSS,185
NORTH CAROLINA,2,04-21,REPUBLICAN,ALAN D SWAIN,110
NORTH CAROLINA,2,05-01,DEMOCRAT,DEBORAH K ROSS,205
NORTH CAROLINA,2,05-01,REPUBLICAN,ALAN D SWAIN,274
NORTH CAROLINA,2,05-03,DEMOCRAT,DEBORAH K ROSS,176
NORTH CAROLINA,2,05-03,REPUBLICAN,ALAN D SWAIN,259
NORTH CAROLINA,2,05-05,DEMOCRAT,DEBORAH K ROSS,348
NORTH CAROLINA,2,05-05,REPUBLICAN,ALAN D SWAIN,340
NORTH CAROLINA,2,05-06,DEMOCRAT,DEBORAH K ROSS,140
NORTH CAROLINA,2,05-06,REPUBLICAN,ALAN D SWAIN,301
NORTH CAROLINA,2,05-07,DEMOCRAT,DEBORAH K ROSS,273
NORTH CAROLINA,2,05-07,REPUBLICAN,ALAN D SWAIN,292
NORTH CAROLINA,2,05-08,DEMOCRAT,DEBORAH K ROSS,185
NORTH CAROLINA,2,05-08,REPUBLICAN,ALAN D SWAIN,171
NORTH CAROLINA,2,06-04,DEMOCRAT,DEBORAH K ROSS,175
NORTH CAROLINA,2,06-04,REPUBLICAN,ALAN D SWAIN,227
NORTH CAROLINA,2,06-05,DEMOCRAT,DEBORAH K ROSS,76
NORTH CAROLINA,2,06-05,REPUBLICAN,ALAN D SWAIN,244
NORTH CAROLINA,2,06-06,DEMOCRAT,DEBORAH K ROSS,182
NORTH CAROLINA,2,06-06,REPUBLICAN,ALAN D SWAIN,350
NORTH CAROLINA,2,06-07,DEMOCRAT,DEBORAH K ROSS,200
NORTH CAROLINA,2,06-07,REPUBLICAN,ALAN D SWAIN,369
NORTH CAROLINA,2,06-08,DEMOCRAT,DEBORAH K ROSS,119
NORTH CAROLINA,2,06-08,REPUBLICAN,ALAN D SWAIN,133
NORTH CAROLINA,2,06-09,DEMOCRAT,DEBORAH K ROSS,173
NORTH CAROLINA,2,06-09,REPUBLICAN,ALAN D SWAIN,371
NORTH CAROLINA,2,06-10,DEMOCRAT,DEBORAH K ROSS,137
NORTH CAROLINA,2,06-10,REPUBLICAN,ALAN D SWAIN,318
NORTH CAROLINA,2,07-01,DEMOCRAT,DEBORAH K ROSS,146
NORTH CAROLINA,2,07-01,REPUBLICAN,ALAN D SWAIN,146
NORTH CAROLINA,2,07-02,DEMOCRAT,DEBORAH K ROSS,92
NORTH CAROLINA,2,07-02,REPUBLICAN,ALAN D SWAIN,122
