FriendlyId,district2020,district2022,party,votes,state
48215000127,34,34,Dem,378,TEXAS
48215000203,28,15,Dem,1547,TEXAS
48215000087,15,34,Dem,1170,TEXAS
48215000061,15,15,Dem,674,TEXAS
48215000055,34,34,Dem,844,TEXAS
48215000182,28,15,Dem,276,TEXAS
48215000069,15,15,Dem,993,TEXAS
48215000109,15,15,Dem,1091,TEXAS
48201000083,29,29,Dem,1878,TEXAS
48201000517,7,8,Dem,1533,TEXAS
48201000983,2,38,Dem,96,TEXAS
48201000018,7,9,Dem,762,TEXAS
48201000014,7,9,Dem,963,TEXAS
48041000013,17,10,Dem,691,TEXAS
48041000016,17,10,Dem,488,TEXAS
48191000201,13,13,Dem,8,TEXAS
48249000022,34,15,Dem,504,TEXAS
48249000012,34,15,Dem,585,TEXAS
48453000346,25,10,Dem,2025,TEXAS
48453000218,10,37,Dem,4304,TEXAS
48453000369,25,10,Dem,2813,TEXAS
48453000229,17,37,Dem,1201,TEXAS
48183000021,1,1,Dem,1095,TEXAS
48183000020,1,1,Dem,1143,TEXAS
48109000002,23,23,Dem,120,TEXAS
48507000002,23,23,Dem,849,TEXAS
4850700004A,23,23,Dem,287,TEXAS
48055000301,35,27,Dem,370,TEXAS
48055000206,27,27,Dem,269,TEXAS
48355000028,27,27,Dem,23,TEXAS
48041000004,17,10,Dem,762,TEXAS
48041000030,17,10,Dem,828,TEXAS
48041000080,17,10,Dem,949,TEXAS
48041000046,17,10,Dem,115,TEXAS
48041000070,17,10,Dem,399,TEXAS
48041000017,17,10,Dem,1088,TEXAS
48041000069,17,10,Dem,1406,TEXAS
48041000091,17,10,Dem,0,TEXAS
48041000077,17,10,Dem,120,TEXAS
48041000006,17,10,Dem,131,TEXAS
48041000007,17,10,Dem,210,TEXAS
48041000039,17,10,Dem,1474,TEXAS
48453000211,10,37,Dem,1247,TEXAS
48453000343,10,37,Dem,1642,TEXAS
48463000013,23,23,Dem,867,TEXAS
48453000364,25,37,Dem,2052,TEXAS
48453000308,25,10,Dem,2501,TEXAS
48453000403,35,35,Dem,626,TEXAS
48453000304,25,37,Dem,2501,TEXAS
48453000450,35,35,Dem,3051,TEXAS
48453000426,35,35,Dem,2228,TEXAS
48453000164,35,37,Dem,1004,TEXAS
48453000317,25,37,Dem,1596,TEXAS
48453000239,10,37,Dem,1825,TEXAS
48453000250,21,37,Dem,3854,TEXAS
48453000148,17,17,Dem,2608,TEXAS
48453000315,21,37,Dem,2409,TEXAS
48453000347,25,37,Dem,1466,TEXAS
48453000129,25,35,Dem,2121,TEXAS
48453000219,17,17,Dem,1713,TEXAS
48453000153,10,35,Dem,3674,TEXAS
48453000460,21,37,Dem,2313,TEXAS
48479000218,28,28,Dem,715,TEXAS
48479000130,28,28,Dem,1262,TEXAS
48453000339,21,37,Dem,1176,TEXAS
48453000141,10,35,Dem,347,TEXAS
48225000003,8,17,Dem,528,TEXAS
48225000002,8,17,Dem,276,TEXAS
48225000001,8,17,Dem,290,TEXAS
48007000002,27,27,Dem,664,TEXAS
48007000003,27,27,Dem,843,TEXAS
48055000104,27,27,Dem,108,TEXAS
48055000202,27,27,Dem,236,TEXAS
48055000302,35,27,Dem,513,TEXAS
48035000002,25,31,Dem,108,TEXAS
48035000007,25,31,Dem,78,TEXAS
48455000008,8,17,Dem,18,TEXAS
48363000015,11,25,Dem,71,TEXAS
48123000402,34,27,Dem,78,TEXAS
48123000202,34,27,Dem,142,TEXAS
48123000302,34,27,Dem,136,TEXAS
48363000006,11,25,Dem,148,TEXAS
48363000009,11,25,Dem,51,TEXAS
48483000009,13,13,Dem,53,TEXAS
48201000492,7,7,Dem,1009,TEXAS
48201000207,29,29,Dem,621,TEXAS
48201000440,7,38,Dem,903,TEXAS
48201000391,36,36,Dem,746,TEXAS
48201000827,29,29,Dem,288,TEXAS
48201000527,29,29,Dem,138,TEXAS
48201000784,18,18,Dem,520,TEXAS
48201000198,18,18,Dem,300,TEXAS
48201000411,29,29,Dem,817,TEXAS
48183000019,1,1,Dem,1682,TEXAS
48183000017,1,1,Dem,260,TEXAS
48183000010,1,1,Dem,1012,TEXAS
48183000013,1,1,Dem,444,TEXAS
48479000349,28,28,Dem,953,TEXAS
48453000110,17,17,Dem,4323,TEXAS
48237000005,13,25,Dem,31,TEXAS
48029004039,35,28,Dem,592,TEXAS
48029003017,23,23,Dem,687,TEXAS
48029001110,23,20,Dem,1237,TEXAS
48029002136,20,23,Dem,1712,TEXAS
48029002034,35,35,Dem,283,TEXAS
48029003205,35,35,Dem,0,TEXAS
48029004017,35,35,Dem,1087,TEXAS
48029002031,20,35,Dem,565,TEXAS
48029003084,21,21,Dem,1246,TEXAS
48423000052,1,1,Dem,272,TEXAS
482130004PF,5,5,Dem,58,TEXAS
48271000004,23,23,Dem,98,TEXAS
48213002PSN,5,5,Dem,404,TEXAS
48183000015,1,1,Dem,267,TEXAS
48061000096,34,34,Dem,471,TEXAS
48061000048,34,34,Dem,1478,TEXAS
48061000068,34,34,Dem,738,TEXAS
48201000902,2,7,Dem,1521,TEXAS
48201000621,2,38,Dem,588,TEXAS
48453000227,10,35,Dem,554,TEXAS
48453000244,25,37,Dem,2079,TEXAS
48453000303,25,21,Dem,1621,TEXAS
48453000241,10,37,Dem,1577,TEXAS
48465000032,23,23,Dem,34,TEXAS
48423000042,1,1,Dem,599,TEXAS
48423000055,1,1,Dem,1313,TEXAS
48423000028,1,1,Dem,525,TEXAS
48423000017,1,1,Dem,80,TEXAS
48423000080,1,1,Dem,2,TEXAS
48423000003,1,1,Dem,521,TEXAS
48423000007,1,1,Dem,309,TEXAS
48423000012,1,1,Dem,810,TEXAS
48423000059,1,1,Dem,669,TEXAS
48201000722,9,9,Dem,2459,TEXAS
48201000796,10,8,Dem,1352,TEXAS
48201000523,2,,Dem,1255,TEXAS
48201000817,10,38,Dem,1502,TEXAS
48201000333,36,36,Dem,961,TEXAS
48201000757,18,18,Dem,2942,TEXAS
48201000466,18,2,Dem,1692,TEXAS
482130004SE,5,5,Dem,451,TEXAS
48271000002,23,23,Dem,106,TEXAS
48201000196,18,29,Dem,207,TEXAS
48201000226,29,29,Dem,975,TEXAS
48201000065,29,29,Dem,750,TEXAS
48201000066,29,29,Dem,412,TEXAS
48201000047,18,18,Dem,730,TEXAS
48201000537,22,36,Dem,905,TEXAS
48201000247,18,18,Dem,746,TEXAS
48201000200,2,7,Dem,2146,TEXAS
48201000376,29,29,Dem,825,TEXAS
48201000212,29,29,Dem,488,TEXAS
48201000094,29,29,Dem,224,TEXAS
48201000301,29,29,Dem,720,TEXAS
48201000304,7,7,Dem,1013,TEXAS
48201000148,2,7,Dem,1543,TEXAS
48201000789,7,38,Dem,1056,TEXAS
48201000630,9,9,Dem,3742,TEXAS
48231000325,4,3,Dem,452,TEXAS
48129000102,13,13,Dem,26,TEXAS
48027000312,31,31,Dem,245,TEXAS
48109000004,23,23,Dem,105,TEXAS
48201000100,36,36,Dem,483,TEXAS
48201000370,10,38,Dem,1394,TEXAS
48201000297,9,7,Dem,803,TEXAS
48201000561,36,36,Dem,770,TEXAS
48201000680,18,18,Dem,121,TEXAS
48201000044,18,29,Dem,913,TEXAS
48201000037,2,7,Dem,1657,TEXAS
48041000089,17,10,Dem,0,TEXAS
48041000072,17,10,Dem,9,TEXAS
48061000097,34,34,Dem,208,TEXAS
48061000099,34,34,Dem,90,TEXAS
48061000081,34,34,Dem,454,TEXAS
48167000311,14,14,Dem,502,TEXAS
48167000283,14,14,Dem,981,TEXAS
48167000159,14,14,Dem,948,TEXAS
48453000422,21,37,Dem,1630,TEXAS
48041000034,17,10,Dem,1596,TEXAS
48423000071,1,1,Dem,749,TEXAS
48423000038,1,1,Dem,644,TEXAS
48423000035,1,1,Dem,940,TEXAS
48423000029,1,1,Dem,328,TEXAS
48225000005,8,17,Dem,125,TEXAS
