FriendlyId,district2020,district2022,party,votes,state
53053026332,6.0,6.0,Dem,507,WASHINGTON
53033001780,7.0,7.0,Dem,432,WASHINGTON
53033002739,9.0,9.0,Dem,229,WASHINGTON
53033003593,9.0,1.0,Dem,471,WASHINGTON
53033002653,1.0,8.0,Dem,265,WASHINGTON
53033003410,7.0,7.0,Dem,355,WASHINGTON
53033001527,7.0,7.0,Dem,634,WASHINGTON
53033001555,9.0,9.0,Dem,372,WASHINGTON
53033001216,8.0,8.0,Dem,219,WASHINGTON
53033003809,1.0,1.0,Dem,436,WASHINGTON
53033000320,8.0,8.0,Dem,285,WASHINGTON
53033001472,7.0,7.0,Dem,244,WASHINGTON
53033002133,7.0,7.0,Dem,552,WASHINGTON
53033002603,8.0,8.0,Dem,421,WASHINGTON
53033000729,7.0,7.0,Dem,354,WASHINGTON
53065000010,5.0,5.0,Dem,206,WASHINGTON
53053025212,10.0,10.0,Dem,711,WASHINGTON
53053029615,6.0,10.0,Dem,751,WASHINGTON
53053029652,10.0,10.0,Dem,692,WASHINGTON
53053027423,6.0,6.0,Dem,993,WASHINGTON
53053029680,10.0,10.0,Dem,647,WASHINGTON
53053025215,10.0,10.0,Dem,641,WASHINGTON
53035000281,6.0,6.0,Dem,332,WASHINGTON
53035000345,6.0,6.0,Dem,850,WASHINGTON
53035000427,6.0,6.0,Dem,475,WASHINGTON
53035000083,6.0,6.0,Dem,574,WASHINGTON
53053028578,10.0,10.0,Dem,380,WASHINGTON
53033001712,7.0,7.0,Dem,461,WASHINGTON
53033000049,8.0,9.0,Dem,319,WASHINGTON
53033003790,8.0,9.0,Dem,349,WASHINGTON
53033002421,1.0,1.0,Dem,332,WASHINGTON
53033000186,9.0,1.0,Dem,186,WASHINGTON
53033000292,7.0,7.0,Dem,350,WASHINGTON
53033003730,9.0,9.0,Dem,614,WASHINGTON
53033001586,9.0,9.0,Dem,342,WASHINGTON
53039000005,3.0,4.0,Dem,434,WASHINGTON
53053027484,10.0,10.0,Dem,376,WASHINGTON
53053002157,8.0,8.0,Dem,427,WASHINGTON
53053002106,8.0,8.0,Dem,361,WASHINGTON
53053027435,6.0,6.0,Dem,816,WASHINGTON
53033002336,7.0,7.0,Dem,613,WASHINGTON
53033003570,7.0,7.0,Dem,681,WASHINGTON
53033003571,7.0,7.0,Dem,612,WASHINGTON
53047000012,4.0,4.0,Dem,0,WASHINGTON
53047000035,4.0,4.0,Dem,16,WASHINGTON
53047000069,4.0,4.0,Dem,0,WASHINGTON
53047000033,4.0,4.0,Dem,35,WASHINGTON
53033003464,8.0,8.0,Dem,554,WASHINGTON
53033003109,1.0,1.0,Dem,302,WASHINGTON
53065000007,5.0,5.0,Dem,85,WASHINGTON
53065000103,5.0,5.0,Dem,162,WASHINGTON
53063004422,5.0,5.0,Dem,409,WASHINGTON
53063007031,5.0,5.0,Dem,364,WASHINGTON
53035000125,6.0,6.0,Dem,470,WASHINGTON
53053028506,6.0,6.0,Dem,762,WASHINGTON
53053027426,6.0,6.0,Dem,933,WASHINGTON
53065000047,5.0,5.0,Dem,123,WASHINGTON
53065000016,5.0,5.0,Dem,96,WASHINGTON
53033000311,7.0,7.0,Dem,580,WASHINGTON
53033001509,7.0,7.0,Dem,247,WASHINGTON
53033001532,7.0,7.0,Dem,213,WASHINGTON
53033000313,8.0,8.0,Dem,462,WASHINGTON
53063004434,5.0,5.0,Dem,443,WASHINGTON
53063004435,5.0,5.0,Dem,345,WASHINGTON
53063004200,5.0,5.0,Dem,301,WASHINGTON
53063007009,5.0,5.0,Dem,355,WASHINGTON
53063004403,5.0,5.0,Dem,252,WASHINGTON
53063003128,5.0,5.0,Dem,540,WASHINGTON
53063004414,5.0,5.0,Dem,506,WASHINGTON
53063003117,5.0,5.0,Dem,287,WASHINGTON
53063003223,5.0,5.0,Dem,460,WASHINGTON
53063006028,5.0,5.0,Dem,411,WASHINGTON
53063004017,5.0,5.0,Dem,400,WASHINGTON
53063009700,5.0,5.0,Dem,79,WASHINGTON
53063007011,5.0,5.0,Dem,159,WASHINGTON
53047000137,4.0,4.0,Dem,117,WASHINGTON
53035000279,6.0,6.0,Dem,250,WASHINGTON
53035000405,6.0,6.0,Dem,768,WASHINGTON
53035000040,6.0,6.0,Dem,517,WASHINGTON
53065000101,5.0,5.0,Dem,161,WASHINGTON
53065000108,5.0,5.0,Dem,159,WASHINGTON
53065000003,5.0,5.0,Dem,171,WASHINGTON
53065000013,5.0,5.0,Dem,150,WASHINGTON
53065000110,5.0,5.0,Dem,111,WASHINGTON
53065000106,5.0,5.0,Dem,92,WASHINGTON
53065000001,5.0,5.0,Dem,107,WASHINGTON
53065000021,5.0,5.0,Dem,59,WASHINGTON
53047000062,4.0,4.0,Dem,62,WASHINGTON
53047000082,4.0,4.0,Dem,60,WASHINGTON
53047000120,4.0,4.0,Dem,46,WASHINGTON
53063007029,5.0,5.0,Dem,260,WASHINGTON
53063006702,5.0,5.0,Dem,452,WASHINGTON
53063006401,5.0,5.0,Dem,273,WASHINGTON
53015000067,3.0,3.0,Dem,401,WASHINGTON
53015000026,3.0,3.0,Dem,482,WASHINGTON
53015000024,3.0,3.0,Dem,271,WASHINGTON
53015000052,3.0,3.0,Dem,287,WASHINGTON
53063004443,5.0,5.0,Dem,197,WASHINGTON
53063006022,5.0,5.0,Dem,388,WASHINGTON
53063003127,5.0,5.0,Dem,590,WASHINGTON
53063003304,5.0,5.0,Dem,445,WASHINGTON
53063003105,5.0,5.0,Dem,377,WASHINGTON
53063003106,5.0,5.0,Dem,385,WASHINGTON
53063006034,5.0,5.0,Dem,307,WASHINGTON
53063009003,5.0,5.0,Dem,115,WASHINGTON
53063006200,5.0,5.0,Dem,419,WASHINGTON
53063003118,5.0,5.0,Dem,494,WASHINGTON
53063006213,5.0,5.0,Dem,635,WASHINGTON
53045000312,6.0,6.0,Dem,631,WASHINGTON
53047000047,4.0,4.0,Dem,37,WASHINGTON
53047000125,4.0,4.0,Dem,26,WASHINGTON
53047000007,4.0,4.0,Dem,60,WASHINGTON
53065000109,5.0,5.0,Dem,134,WASHINGTON
53045000303,10.0,6.0,Dem,596,WASHINGTON
53045000228,6.0,6.0,Dem,223,WASHINGTON
53045000232,6.0,6.0,Dem,425,WASHINGTON
53015000078,3.0,3.0,Dem,227,WASHINGTON
53015000066,3.0,3.0,Dem,362,WASHINGTON
53063003107,5.0,5.0,Dem,429,WASHINGTON
53063003208,5.0,5.0,Dem,531,WASHINGTON
53033001895,9.0,,Dem,581,WASHINGTON
53033003796,9.0,9.0,Dem,291,WASHINGTON
53033002583,9.0,9.0,Dem,361,WASHINGTON
53033002586,8.0,8.0,Dem,352,WASHINGTON
53033000957,7.0,7.0,Dem,218,WASHINGTON
53033003040,9.0,9.0,Dem,255,WASHINGTON
53033003774,9.0,9.0,Dem,303,WASHINGTON
53033003669,7.0,7.0,Dem,366,WASHINGTON
53033001328,7.0,7.0,Dem,658,WASHINGTON
53033001121,1.0,8.0,Dem,144,WASHINGTON
53033003475,1.0,1.0,Dem,274,WASHINGTON
53033002074,7.0,7.0,Dem,453,WASHINGTON
53033002050,7.0,7.0,Dem,376,WASHINGTON
53033000201,9.0,1.0,Dem,267,WASHINGTON
53033000203,9.0,1.0,Dem,442,WASHINGTON
53033000178,9.0,1.0,Dem,318,WASHINGTON
53033003076,9.0,9.0,Dem,367,WASHINGTON
53033003704,9.0,9.0,Dem,138,WASHINGTON
53063004405,5.0,5.0,Dem,461,WASHINGTON
53063003220,5.0,5.0,Dem,646,WASHINGTON
53063006206,5.0,5.0,Dem,811,WASHINGTON
53063006214,5.0,5.0,Dem,461,WASHINGTON
53063003204,5.0,5.0,Dem,607,WASHINGTON
53063003312,5.0,5.0,Dem,616,WASHINGTON
53063003316,5.0,5.0,Dem,598,WASHINGTON
53063003308,5.0,5.0,Dem,470,WASHINGTON
53063006101,5.0,5.0,Dem,382,WASHINGTON
53039000008,3.0,4.0,Dem,336,WASHINGTON
53039000004,3.0,4.0,Dem,75,WASHINGTON
53065000114,5.0,5.0,Dem,153,WASHINGTON
53063003207,5.0,5.0,Dem,324,WASHINGTON
53063004413,5.0,5.0,Dem,290,WASHINGTON
53063007039,5.0,5.0,Dem,422,WASHINGTON
53063007301,5.0,5.0,Dem,246,WASHINGTON
53063004300,5.0,5.0,Dem,339,WASHINGTON
53063006314,5.0,5.0,Dem,416,WASHINGTON
53063006103,5.0,5.0,Dem,220,WASHINGTON
53063006102,5.0,5.0,Dem,377,WASHINGTON
53063006318,5.0,5.0,Dem,375,WASHINGTON
53033003091,9.0,9.0,Dem,341,WASHINGTON
53033001580,9.0,9.0,Dem,276,WASHINGTON
53065000014,5.0,5.0,Dem,38,WASHINGTON
53065000054,5.0,5.0,Dem,173,WASHINGTON
53063003121,5.0,5.0,Dem,303,WASHINGTON
53063004457,5.0,5.0,Dem,225,WASHINGTON
53063004447,5.0,5.0,Dem,388,WASHINGTON
53071000055,4.0,5.0,Dem,127,WASHINGTON
53033001135,7.0,7.0,Dem,634,WASHINGTON
53033001887,7.0,7.0,Dem,453,WASHINGTON
53033003455,8.0,9.0,Dem,233,WASHINGTON
53033002126,7.0,7.0,Dem,706,WASHINGTON
53033000314,1.0,8.0,Dem,314,WASHINGTON
53033002068,7.0,7.0,Dem,378,WASHINGTON
53033002658,1.0,8.0,Dem,357,WASHINGTON
53045000122,6.0,6.0,Dem,545,WASHINGTON
53045000116,6.0,6.0,Dem,389,WASHINGTON
53033000888,7.0,7.0,Dem,207,WASHINGTON
53033001729,7.0,7.0,Dem,203,WASHINGTON
53033001661,7.0,7.0,Dem,241,WASHINGTON
53033001192,7.0,7.0,Dem,447,WASHINGTON
53033000069,8.0,8.0,Dem,139,WASHINGTON
53033003189,9.0,9.0,Dem,424,WASHINGTON
53033000339,9.0,,Dem,4,WASHINGTON
53033003077,9.0,9.0,Dem,209,WASHINGTON
53033003472,8.0,8.0,Dem,309,WASHINGTON
53033003706,8.0,9.0,Dem,66,WASHINGTON
53033003558,8.0,8.0,Dem,344,WASHINGTON
53033001584,9.0,9.0,Dem,299,WASHINGTON
53011000913,3.0,3.0,Dem,406,WASHINGTON
53011000180,3.0,3.0,Dem,427,WASHINGTON
53011000649,3.0,3.0,Dem,622,WASHINGTON
53071000044,5.0,5.0,Dem,78,WASHINGTON
53011000240,3.0,3.0,Dem,693,WASHINGTON
53011000545,3.0,3.0,Dem,296,WASHINGTON
53011000638,3.0,3.0,Dem,488,WASHINGTON
53011000647,3.0,3.0,Dem,595,WASHINGTON
53047000094,4.0,4.0,Dem,81,WASHINGTON
53047000130,4.0,4.0,Dem,157,WASHINGTON
53033001309,7.0,7.0,Dem,494,WASHINGTON
53033001964,7.0,7.0,Dem,465,WASHINGTON
53033002730,1.0,1.0,Dem,534,WASHINGTON
53033002313,7.0,7.0,Dem,443,WASHINGTON
53033001635,9.0,9.0,Dem,470,WASHINGTON
53033002731,1.0,1.0,Dem,309,WASHINGTON
