state,district,precinct,party,candidate,votes
FLORIDA,26,32_KEY LARGO BAPTIST CHURCH,REPUBLICAN,CARLOS GIMENEZ,1059
FLORIDA,26,33_THE ACADEMY AT OCEAN REEF,DEMOCRAT,DEBBIE MUCARSEL-POWELL,289
FLORIDA,26,33_THE ACADEMY AT OCEAN REEF,REPUBLICAN,CARLOS GIMENEZ,881
FLORIDA,26,376_PRECINCT 376.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1117
FLORIDA,26,376_PRECINCT 376.0,REPUBLICAN,CARLOS GIMENEZ,2100
FLORIDA,26,398_PRECINCT 398.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,362
FLORIDA,26,398_PRECINCT 398.0,REPUBLICAN,CARLOS GIMENEZ,507
FLORIDA,26,399_PRECINCT 399.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,337
FLORIDA,26,399_PRECINCT 399.0,REPUBLICAN,CARLOS GIMENEZ,513
FLORIDA,26,3_KEY WEST HIGH SCHOOL AUDITORIUM,DEMOCRAT,DEBBIE MUCARSEL-POWELL,736
FLORIDA,26,3_KEY WEST HIGH SCHOOL AUDITORIUM,REPUBLICAN,CARLOS GIMENEZ,448
FLORIDA,26,402_PRECINCT 402.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,819
FLORIDA,26,402_PRECINCT 402.0,REPUBLICAN,CARLOS GIMENEZ,1947
FLORIDA,26,413_PRECINCT 413.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,645
FLORIDA,26,413_PRECINCT 413.0,REPUBLICAN,CARLOS GIMENEZ,1799
FLORIDA,26,413_PRECINCT 413.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,50
FLORIDA,26,413_PRECINCT 413.1,REPUBLICAN,CARLOS GIMENEZ,253
FLORIDA,26,414_PRECINCT 414.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,546
FLORIDA,26,414_PRECINCT 414.0,REPUBLICAN,CARLOS GIMENEZ,1123
FLORIDA,26,415_PRECINCT 415.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1007
FLORIDA,26,415_PRECINCT 415.0,REPUBLICAN,CARLOS GIMENEZ,1685
FLORIDA,26,416_PRECINCT 416.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,601
FLORIDA,26,416_PRECINCT 416.0,REPUBLICAN,CARLOS GIMENEZ,1067
FLORIDA,26,417_PRECINCT 417.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,682
FLORIDA,26,417_PRECINCT 417.0,REPUBLICAN,CARLOS GIMENEZ,1114
FLORIDA,26,419_PRECINCT 419.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,335
FLORIDA,26,419_PRECINCT 419.0,REPUBLICAN,CARLOS GIMENEZ,816
FLORIDA,26,420_PRECINCT 420.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,592
FLORIDA,26,420_PRECINCT 420.0,REPUBLICAN,CARLOS GIMENEZ,1374
FLORIDA,26,421_PRECINCT 421.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,625
FLORIDA,26,421_PRECINCT 421.0,REPUBLICAN,CARLOS GIMENEZ,1252
FLORIDA,26,435_PRECINCT 435.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,471
FLORIDA,26,435_PRECINCT 435.0,REPUBLICAN,CARLOS GIMENEZ,813
FLORIDA,26,435_PRECINCT 435.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,213
FLORIDA,26,435_PRECINCT 435.1,REPUBLICAN,CARLOS GIMENEZ,402
FLORIDA,26,436_PRECINCT 436.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,304
FLORIDA,26,436_PRECINCT 436.0,REPUBLICAN,CARLOS GIMENEZ,611
FLORIDA,26,436_PRECINCT 436.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,315
FLORIDA,26,436_PRECINCT 436.1,REPUBLICAN,CARLOS GIMENEZ,590
FLORIDA,26,437_PRECINCT 437.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,249
FLORIDA,26,437_PRECINCT 437.0,REPUBLICAN,CARLOS GIMENEZ,570
FLORIDA,26,437_PRECINCT 437.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,237
FLORIDA,26,437_PRECINCT 437.1,REPUBLICAN,CARLOS GIMENEZ,596
FLORIDA,26,438_PRECINCT 438.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,314
FLORIDA,26,438_PRECINCT 438.0,REPUBLICAN,CARLOS GIMENEZ,727
FLORIDA,26,438_PRECINCT 438.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,332
FLORIDA,26,438_PRECINCT 438.1,REPUBLICAN,CARLOS GIMENEZ,755
FLORIDA,26,439_PRECINCT 439.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,226
FLORIDA,26,439_PRECINCT 439.0,REPUBLICAN,CARLOS GIMENEZ,571
FLORIDA,26,439_PRECINCT 439.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,208
FLORIDA,26,439_PRECINCT 439.1,REPUBLICAN,CARLOS GIMENEZ,636
FLORIDA,26,440_PRECINCT 440.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,215
FLORIDA,26,440_PRECINCT 440.0,REPUBLICAN,CARLOS GIMENEZ,490
FLORIDA,26,440_PRECINCT 440.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,249
FLORIDA,26,440_PRECINCT 440.1,REPUBLICAN,CARLOS GIMENEZ,550
FLORIDA,26,441_PRECINCT 441.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,361
FLORIDA,26,441_PRECINCT 441.0,REPUBLICAN,CARLOS GIMENEZ,780
FLORIDA,26,441_PRECINCT 441.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,284
FLORIDA,26,441_PRECINCT 441.1,REPUBLICAN,CARLOS GIMENEZ,602
FLORIDA,26,444_PRECINCT 444.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,762
FLORIDA,26,444_PRECINCT 444.0,REPUBLICAN,CARLOS GIMENEZ,1184
FLORIDA,26,449_PRECINCT 449.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,360
FLORIDA,26,449_PRECINCT 449.0,REPUBLICAN,CARLOS GIMENEZ,756
FLORIDA,26,451_PRECINCT 451.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,670
FLORIDA,26,451_PRECINCT 451.0,REPUBLICAN,CARLOS GIMENEZ,1920
FLORIDA,26,457_PRECINCT 457.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,499
FLORIDA,26,457_PRECINCT 457.0,REPUBLICAN,CARLOS GIMENEZ,876
FLORIDA,26,458_PRECINCT 458.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,464
FLORIDA,26,458_PRECINCT 458.0,REPUBLICAN,CARLOS GIMENEZ,196
FLORIDA,26,459_PRECINCT 459.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,183
FLORIDA,26,459_PRECINCT 459.0,REPUBLICAN,CARLOS GIMENEZ,520
FLORIDA,26,461_PRECINCT 461.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1052
FLORIDA,26,461_PRECINCT 461.0,REPUBLICAN,CARLOS GIMENEZ,1652
FLORIDA,26,466_PRECINCT 466.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,477
FLORIDA,26,466_PRECINCT 466.0,REPUBLICAN,CARLOS GIMENEZ,708
FLORIDA,26,467_PRECINCT 467.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,231
FLORIDA,26,467_PRECINCT 467.0,REPUBLICAN,CARLOS GIMENEZ,563
FLORIDA,26,467_PRECINCT 467.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,347
FLORIDA,26,467_PRECINCT 467.1,REPUBLICAN,CARLOS GIMENEZ,642
FLORIDA,26,469_PRECINCT 469.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1337
FLORIDA,26,469_PRECINCT 469.0,REPUBLICAN,CARLOS GIMENEZ,1964
FLORIDA,26,471_PRECINCT 471.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,534
FLORIDA,26,471_PRECINCT 471.0,REPUBLICAN,CARLOS GIMENEZ,1022
FLORIDA,26,482_PRECINCT 482.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,0
FLORIDA,26,482_PRECINCT 482.0,REPUBLICAN,CARLOS GIMENEZ,0
FLORIDA,26,4_MARTIN LUTHER KING POOL,DEMOCRAT,DEBBIE MUCARSEL-POWELL,724
FLORIDA,26,4_MARTIN LUTHER KING POOL,REPUBLICAN,CARLOS GIMENEZ,172
FLORIDA,26,5_KEYS ENERGY,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1611
FLORIDA,26,5_KEYS ENERGY,REPUBLICAN,CARLOS GIMENEZ,1061
FLORIDA,26,693_PRECINCT 693.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,854
FLORIDA,26,693_PRECINCT 693.0,REPUBLICAN,CARLOS GIMENEZ,780
FLORIDA,26,694_PRECINCT 694.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1215
FLORIDA,26,694_PRECINCT 694.0,REPUBLICAN,CARLOS GIMENEZ,1247
FLORIDA,26,695_PRECINCT 695.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1104
FLORIDA,26,695_PRECINCT 695.0,REPUBLICAN,CARLOS GIMENEZ,1349
FLORIDA,26,697_PRECINCT 697.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,902
FLORIDA,26,697_PRECINCT 697.0,REPUBLICAN,CARLOS GIMENEZ,1203
FLORIDA,26,699_PRECINCT 699.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,690
FLORIDA,26,699_PRECINCT 699.0,REPUBLICAN,CARLOS GIMENEZ,523
FLORIDA,26,6_GATO BUILDING,DEMOCRAT,DEBBIE MUCARSEL-POWELL,898
FLORIDA,26,6_GATO BUILDING,REPUBLICAN,CARLOS GIMENEZ,425
FLORIDA,26,700_PRECINCT 700.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,505
FLORIDA,26,700_PRECINCT 700.0,REPUBLICAN,CARLOS GIMENEZ,478
FLORIDA,26,701_PRECINCT 701.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,954
FLORIDA,26,701_PRECINCT 701.0,REPUBLICAN,CARLOS GIMENEZ,1560
FLORIDA,26,702_PRECINCT 702.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,842
FLORIDA,26,702_PRECINCT 702.0,REPUBLICAN,CARLOS GIMENEZ,1178
FLORIDA,26,703_PRECINCT 703.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1236
FLORIDA,26,703_PRECINCT 703.0,REPUBLICAN,CARLOS GIMENEZ,1349
FLORIDA,26,704_PRECINCT 704.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,642
FLORIDA,26,704_PRECINCT 704.0,REPUBLICAN,CARLOS GIMENEZ,1282
FLORIDA,26,705_PRECINCT 705.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,900
FLORIDA,26,705_PRECINCT 705.0,REPUBLICAN,CARLOS GIMENEZ,1354
FLORIDA,26,706_PRECINCT 706.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,814
FLORIDA,26,706_PRECINCT 706.0,REPUBLICAN,CARLOS GIMENEZ,1511
FLORIDA,26,707_PRECINCT 707.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,141
FLORIDA,26,707_PRECINCT 707.0,REPUBLICAN,CARLOS GIMENEZ,530
FLORIDA,26,708_PRECINCT 708.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,790
FLORIDA,26,708_PRECINCT 708.0,REPUBLICAN,CARLOS GIMENEZ,1467
FLORIDA,26,710_PRECINCT 710.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,567
FLORIDA,26,710_PRECINCT 710.0,REPUBLICAN,CARLOS GIMENEZ,1004
FLORIDA,26,711_PRECINCT 711.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1386
FLORIDA,26,711_PRECINCT 711.0,REPUBLICAN,CARLOS GIMENEZ,1634
FLORIDA,26,731_PRECINCT 731.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,40
FLORIDA,26,731_PRECINCT 731.1,REPUBLICAN,CARLOS GIMENEZ,50
FLORIDA,26,732_PRECINCT 732.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,661
FLORIDA,26,732_PRECINCT 732.0,REPUBLICAN,CARLOS GIMENEZ,921
FLORIDA,26,733_PRECINCT 733.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1040
FLORIDA,26,733_PRECINCT 733.0,REPUBLICAN,CARLOS GIMENEZ,1798
FLORIDA,26,734_PRECINCT 734.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,374
FLORIDA,26,734_PRECINCT 734.0,REPUBLICAN,CARLOS GIMENEZ,582
FLORIDA,26,735_PRECINCT 735.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,923
FLORIDA,26,735_PRECINCT 735.0,REPUBLICAN,CARLOS GIMENEZ,1170
FLORIDA,26,736_PRECINCT 736.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,861
FLORIDA,26,736_PRECINCT 736.0,REPUBLICAN,CARLOS GIMENEZ,841
FLORIDA,26,737_PRECINCT 737.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,855
FLORIDA,26,737_PRECINCT 737.0,REPUBLICAN,CARLOS GIMENEZ,817
FLORIDA,26,738_PRECINCT 738.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1712
FLORIDA,26,738_PRECINCT 738.0,REPUBLICAN,CARLOS GIMENEZ,1400
FLORIDA,26,739_PRECINCT 739.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,723
FLORIDA,26,739_PRECINCT 739.0,REPUBLICAN,CARLOS GIMENEZ,789
FLORIDA,26,740_PRECINCT 740.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,900
FLORIDA,26,740_PRECINCT 740.0,REPUBLICAN,CARLOS GIMENEZ,948
FLORIDA,26,741_PRECINCT 741.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1389
FLORIDA,26,741_PRECINCT 741.0,REPUBLICAN,CARLOS GIMENEZ,1252
FLORIDA,26,742_PRECINCT 742.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1256
FLORIDA,26,742_PRECINCT 742.0,REPUBLICAN,CARLOS GIMENEZ,1160
FLORIDA,26,743_PRECINCT 743.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,647
FLORIDA,26,743_PRECINCT 743.0,REPUBLICAN,CARLOS GIMENEZ,653
FLORIDA,26,744_PRECINCT 744.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1548
FLORIDA,26,744_PRECINCT 744.0,REPUBLICAN,CARLOS GIMENEZ,1758
FLORIDA,26,757_PRECINCT 757.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1471
FLORIDA,26,757_PRECINCT 757.0,REPUBLICAN,CARLOS GIMENEZ,1184
FLORIDA,26,758_PRECINCT 758.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,730
FLORIDA,26,758_PRECINCT 758.0,REPUBLICAN,CARLOS GIMENEZ,832
FLORIDA,26,759_PRECINCT 759.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,812
FLORIDA,26,759_PRECINCT 759.0,REPUBLICAN,CARLOS GIMENEZ,960
FLORIDA,26,761_PRECINCT 761.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1313
FLORIDA,26,761_PRECINCT 761.0,REPUBLICAN,CARLOS GIMENEZ,1206
FLORIDA,26,762_PRECINCT 762.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1219
FLORIDA,26,762_PRECINCT 762.0,REPUBLICAN,CARLOS GIMENEZ,820
FLORIDA,26,763_PRECINCT 763.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,754
FLORIDA,26,763_PRECINCT 763.0,REPUBLICAN,CARLOS GIMENEZ,1026
FLORIDA,26,764_PRECINCT 764.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1679
FLORIDA,26,764_PRECINCT 764.0,REPUBLICAN,CARLOS GIMENEZ,2229
FLORIDA,26,766_PRECINCT 766.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1242
FLORIDA,26,766_PRECINCT 766.0,REPUBLICAN,CARLOS GIMENEZ,941
FLORIDA,26,767_PRECINCT 767.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,944
FLORIDA,26,767_PRECINCT 767.0,REPUBLICAN,CARLOS GIMENEZ,996
FLORIDA,26,768_PRECINCT 768.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,279
FLORIDA,26,768_PRECINCT 768.0,REPUBLICAN,CARLOS GIMENEZ,304
FLORIDA,26,769_PRECINCT 769.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,739
FLORIDA,26,769_PRECINCT 769.0,REPUBLICAN,CARLOS GIMENEZ,719
FLORIDA,26,770_PRECINCT 770.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,953
FLORIDA,26,770_PRECINCT 770.0,REPUBLICAN,CARLOS GIMENEZ,1260
FLORIDA,26,772_PRECINCT 772.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,926
FLORIDA,26,772_PRECINCT 772.0,REPUBLICAN,CARLOS GIMENEZ,1291
FLORIDA,26,773_PRECINCT 773.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,873
FLORIDA,26,773_PRECINCT 773.0,REPUBLICAN,CARLOS GIMENEZ,1615
FLORIDA,26,774_PRECINCT 774.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,843
FLORIDA,26,774_PRECINCT 774.0,REPUBLICAN,CARLOS GIMENEZ,743
FLORIDA,26,775_PRECINCT 775.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1206
FLORIDA,26,775_PRECINCT 775.0,REPUBLICAN,CARLOS GIMENEZ,1350
FLORIDA,26,776_PRECINCT 776.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1382
FLORIDA,26,776_PRECINCT 776.0,REPUBLICAN,CARLOS GIMENEZ,1431
FLORIDA,26,782_PRECINCT 782.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,584
FLORIDA,26,782_PRECINCT 782.0,REPUBLICAN,CARLOS GIMENEZ,716
FLORIDA,26,784_PRECINCT 784.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1056
FLORIDA,26,784_PRECINCT 784.0,REPUBLICAN,CARLOS GIMENEZ,1143
FLORIDA,26,785_PRECINCT 785.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,451
FLORIDA,26,785_PRECINCT 785.0,REPUBLICAN,CARLOS GIMENEZ,479
FLORIDA,26,786_PRECINCT 786.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1022
FLORIDA,26,786_PRECINCT 786.0,REPUBLICAN,CARLOS GIMENEZ,1214
FLORIDA,26,787_PRECINCT 787.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,72
FLORIDA,26,787_PRECINCT 787.0,REPUBLICAN,CARLOS GIMENEZ,138
FLORIDA,26,787_PRECINCT 787.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,3
FLORIDA,26,787_PRECINCT 787.1,REPUBLICAN,CARLOS GIMENEZ,0
FLORIDA,26,788_PRECINCT 788.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,811
FLORIDA,26,788_PRECINCT 788.0,REPUBLICAN,CARLOS GIMENEZ,692
FLORIDA,26,789_PRECINCT 789.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,21
FLORIDA,26,789_PRECINCT 789.0,REPUBLICAN,CARLOS GIMENEZ,39
FLORIDA,26,790_PRECINCT 790.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,26
FLORIDA,26,790_PRECINCT 790.0,REPUBLICAN,CARLOS GIMENEZ,70
FLORIDA,26,792_PRECINCT 792.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,790
FLORIDA,26,792_PRECINCT 792.0,REPUBLICAN,CARLOS GIMENEZ,812
FLORIDA,26,793_PRECINCT 793.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,751
FLORIDA,26,793_PRECINCT 793.0,REPUBLICAN,CARLOS GIMENEZ,844
FLORIDA,26,794_PRECINCT 794.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1039
FLORIDA,26,794_PRECINCT 794.0,REPUBLICAN,CARLOS GIMENEZ,1057
FLORIDA,26,796_PRECINCT 796.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,18
FLORIDA,26,796_PRECINCT 796.0,REPUBLICAN,CARLOS GIMENEZ,7
FLORIDA,26,796_PRECINCT 796.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,25
FLORIDA,26,796_PRECINCT 796.1,REPUBLICAN,CARLOS GIMENEZ,70
FLORIDA,26,797_PRECINCT 797.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1102
FLORIDA,26,797_PRECINCT 797.0,REPUBLICAN,CARLOS GIMENEZ,1392
FLORIDA,26,798_PRECINCT 798.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1600
FLORIDA,26,798_PRECINCT 798.0,REPUBLICAN,CARLOS GIMENEZ,2705
FLORIDA,26,7_MOOSE CLUB,DEMOCRAT,DEBBIE MUCARSEL-POWELL,602
FLORIDA,26,7_MOOSE CLUB,REPUBLICAN,CARLOS GIMENEZ,402
FLORIDA,26,800_PRECINCT 800.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,678
FLORIDA,26,800_PRECINCT 800.0,REPUBLICAN,CARLOS GIMENEZ,778
FLORIDA,26,805_PRECINCT 805.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1175
FLORIDA,26,805_PRECINCT 805.0,REPUBLICAN,CARLOS GIMENEZ,920
FLORIDA,26,812_PRECINCT 812.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1160
FLORIDA,26,812_PRECINCT 812.0,REPUBLICAN,CARLOS GIMENEZ,737
FLORIDA,26,813_PRECINCT 813.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,2313
FLORIDA,26,813_PRECINCT 813.0,REPUBLICAN,CARLOS GIMENEZ,871
FLORIDA,26,814_PRECINCT 814.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1514
FLORIDA,26,814_PRECINCT 814.0,REPUBLICAN,CARLOS GIMENEZ,1021
FLORIDA,26,815_PRECINCT 815.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,775
FLORIDA,26,815_PRECINCT 815.0,REPUBLICAN,CARLOS GIMENEZ,706
FLORIDA,26,816_PRECINCT 816.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1590
FLORIDA,26,816_PRECINCT 816.0,REPUBLICAN,CARLOS GIMENEZ,669
FLORIDA,26,817_PRECINCT 817.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1089
FLORIDA,26,817_PRECINCT 817.0,REPUBLICAN,CARLOS GIMENEZ,396
FLORIDA,26,818_PRECINCT 818.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1057
FLORIDA,26,818_PRECINCT 818.0,REPUBLICAN,CARLOS GIMENEZ,132
FLORIDA,26,826_PRECINCT 826.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,768
FLORIDA,26,826_PRECINCT 826.0,REPUBLICAN,CARLOS GIMENEZ,163
FLORIDA,26,827_PRECINCT 827.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,432
FLORIDA,26,827_PRECINCT 827.0,REPUBLICAN,CARLOS GIMENEZ,300
FLORIDA,26,827_PRECINCT 827.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,539
FLORIDA,26,827_PRECINCT 827.1,REPUBLICAN,CARLOS GIMENEZ,315
FLORIDA,26,829_PRECINCT 829.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,608
FLORIDA,26,829_PRECINCT 829.0,REPUBLICAN,CARLOS GIMENEZ,414
FLORIDA,26,829_PRECINCT 829.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,441
FLORIDA,26,829_PRECINCT 829.1,REPUBLICAN,CARLOS GIMENEZ,228
FLORIDA,26,830_PRECINCT 830.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,928
FLORIDA,26,830_PRECINCT 830.0,REPUBLICAN,CARLOS GIMENEZ,644
FLORIDA,26,831_PRECINCT 831.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,287
FLORIDA,26,831_PRECINCT 831.0,REPUBLICAN,CARLOS GIMENEZ,233
FLORIDA,26,833_PRECINCT 833.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,108
FLORIDA,26,833_PRECINCT 833.0,REPUBLICAN,CARLOS GIMENEZ,102
FLORIDA,26,834_PRECINCT 834.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,30
FLORIDA,26,834_PRECINCT 834.0,REPUBLICAN,CARLOS GIMENEZ,18
FLORIDA,26,835_PRECINCT 835.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,2
FLORIDA,26,835_PRECINCT 835.0,REPUBLICAN,CARLOS GIMENEZ,2
FLORIDA,26,836_PRECINCT 836.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,0
FLORIDA,26,836_PRECINCT 836.0,REPUBLICAN,CARLOS GIMENEZ,0
FLORIDA,26,838_PRECINCT 838.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,339
FLORIDA,26,838_PRECINCT 838.0,REPUBLICAN,CARLOS GIMENEZ,297
FLORIDA,26,839_PRECINCT 839.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,509
FLORIDA,26,839_PRECINCT 839.0,REPUBLICAN,CARLOS GIMENEZ,359
FLORIDA,26,841_PRECINCT 841.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1108
FLORIDA,26,841_PRECINCT 841.0,REPUBLICAN,CARLOS GIMENEZ,1129
FLORIDA,26,842_PRECINCT 842.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,152
FLORIDA,26,842_PRECINCT 842.0,REPUBLICAN,CARLOS GIMENEZ,91
FLORIDA,26,843_PRECINCT 843.2,DEMOCRAT,DEBBIE MUCARSEL-POWELL,9
FLORIDA,26,843_PRECINCT 843.2,REPUBLICAN,CARLOS GIMENEZ,19
FLORIDA,26,845_PRECINCT 845.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,150
FLORIDA,26,845_PRECINCT 845.0,REPUBLICAN,CARLOS GIMENEZ,176
FLORIDA,26,845_PRECINCT 845.1,DEMOCRAT,DEBBIE MUCARSEL-POWELL,686
FLORIDA,26,845_PRECINCT 845.1,REPUBLICAN,CARLOS GIMENEZ,583
FLORIDA,26,846_PRECINCT 846.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1309
FLORIDA,26,846_PRECINCT 846.0,REPUBLICAN,CARLOS GIMENEZ,1192
FLORIDA,26,848_PRECINCT 848.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,356
FLORIDA,26,848_PRECINCT 848.0,REPUBLICAN,CARLOS GIMENEZ,607
FLORIDA,26,851_PRECINCT 851.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1000
FLORIDA,26,851_PRECINCT 851.0,REPUBLICAN,CARLOS GIMENEZ,501
FLORIDA,26,852_PRECINCT 852.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,6
FLORIDA,26,852_PRECINCT 852.0,REPUBLICAN,CARLOS GIMENEZ,15
FLORIDA,26,853_PRECINCT 853.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,500
