state,district2010,district2020,precinct,party,candidate,votes
OKLAHOMA,2,2,530102,DEMOCRAT,DANYELL LANIER,113
OKLAHOMA,2,2,530102,REPUBLICAN,MARKWAYNE MULLIN,528
OKLAHOMA,2,2,530103,DEMOCRAT,DANYELL LANIER,57
OKLAHOMA,2,2,530103,REPUBLICAN,MARKWAYNE MULLIN,230
OKLAHOMA,2,2,530201,DEMOCRAT,DANYELL LANIER,48
OKLAHOMA,2,2,530201,REPUBLICAN,MARKWAYNE MULLIN,303
OKLAHOMA,2,2,530202,DEMOCRAT,DANYELL LANIER,31
OKLAHOMA,2,2,530202,REPUBLICAN,MARKWAYNE MULLIN,294
OKLAHOMA,2,2,530203,DEMOCRAT,DANYELL LANIER,108
OKLAHOMA,2,2,530203,REPUBLICAN,MARKWAYNE MULLIN,421
OKLAHOMA,2,2,530204,DEMOCRAT,DANYELL LANIER,35
OKLAHOMA,2,2,530204,REPUBLICAN,MARKWAYNE MULLIN,224
OKLAHOMA,2,2,530301,DEMOCRAT,DANYELL LANIER,98
OKLAHOMA,2,2,530301,REPUBLICAN,MARKWAYNE MULLIN,531
OKLAHOMA,2,2,530302,DEMOCRAT,DANYELL LANIER,83
OKLAHOMA,2,2,530302,REPUBLICAN,MARKWAYNE MULLIN,225
OKLAHOMA,2,2,530303,DEMOCRAT,DANYELL LANIER,44
OKLAHOMA,2,2,530303,REPUBLICAN,MARKWAYNE MULLIN,203
OKLAHOMA,2,2,530304,DEMOCRAT,DANYELL LANIER,16
OKLAHOMA,2,2,530304,REPUBLICAN,MARKWAYNE MULLIN,130
OKLAHOMA,2,2,540101,DEMOCRAT,DANYELL LANIER,103
OKLAHOMA,2,2,540101,REPUBLICAN,MARKWAYNE MULLIN,664
OKLAHOMA,2,2,540102,DEMOCRAT,DANYELL LANIER,131
OKLAHOMA,2,2,540102,REPUBLICAN,MARKWAYNE MULLIN,58
OKLAHOMA,2,2,540103,DEMOCRAT,DANYELL LANIER,30
OKLAHOMA,2,2,540103,REPUBLICAN,MARKWAYNE MULLIN,121
OKLAHOMA,2,2,540105,DEMOCRAT,DANYELL LANIER,46
OKLAHOMA,2,2,540105,REPUBLICAN,MARKWAYNE MULLIN,125
OKLAHOMA,2,2,540206,DEMOCRAT,DANYELL LANIER,43
OKLAHOMA,2,2,540206,REPUBLICAN,MARKWAYNE MULLIN,285
OKLAHOMA,2,2,540207,DEMOCRAT,DANYELL LANIER,30
OKLAHOMA,2,2,540207,REPUBLICAN,MARKWAYNE MULLIN,103
OKLAHOMA,2,2,540208,DEMOCRAT,DANYELL LANIER,69
OKLAHOMA,2,2,540208,REPUBLICAN,MARKWAYNE MULLIN,258
OKLAHOMA,2,2,540209,DEMOCRAT,DANYELL LANIER,124
OKLAHOMA,2,2,540209,REPUBLICAN,MARKWAYNE MULLIN,397
OKLAHOMA,2,2,540210,DEMOCRAT,DANYELL LANIER,41
OKLAHOMA,2,2,540210,REPUBLICAN,MARKWAYNE MULLIN,161
OKLAHOMA,2,2,540311,DEMOCRAT,DANYELL LANIER,82
OKLAHOMA,2,2,540311,REPUBLICAN,MARKWAYNE MULLIN,239
OKLAHOMA,2,2,540312,DEMOCRAT,DANYELL LANIER,139
OKLAHOMA,2,2,540312,REPUBLICAN,MARKWAYNE MULLIN,291
OKLAHOMA,2,2,540313,DEMOCRAT,DANYELL LANIER,26
OKLAHOMA,2,2,540313,REPUBLICAN,MARKWAYNE MULLIN,101
OKLAHOMA,2,2,540314,DEMOCRAT,DANYELL LANIER,78
OKLAHOMA,2,2,540314,REPUBLICAN,MARKWAYNE MULLIN,155
OKLAHOMA,2,2,560004,DEMOCRAT,DANYELL LANIER,49
OKLAHOMA,2,2,560004,REPUBLICAN,MARKWAYNE MULLIN,67
OKLAHOMA,2,2,560007,DEMOCRAT,DANYELL LANIER,139
OKLAHOMA,2,2,560007,REPUBLICAN,MARKWAYNE MULLIN,220
OKLAHOMA,2,2,560008,DEMOCRAT,DANYELL LANIER,318
OKLAHOMA,2,2,560008,REPUBLICAN,MARKWAYNE MULLIN,536
OKLAHOMA,2,2,560009,DEMOCRAT,DANYELL LANIER,660
OKLAHOMA,2,2,560009,REPUBLICAN,MARKWAYNE MULLIN,245
OKLAHOMA,2,2,560010,DEMOCRAT,DANYELL LANIER,54
OKLAHOMA,2,2,560010,REPUBLICAN,MARKWAYNE MULLIN,183
OKLAHOMA,2,2,560011,DEMOCRAT,DANYELL LANIER,450
OKLAHOMA,2,2,560011,REPUBLICAN,MARKWAYNE MULLIN,831
OKLAHOMA,2,2,560013,DEMOCRAT,DANYELL LANIER,100
OKLAHOMA,2,2,560013,REPUBLICAN,MARKWAYNE MULLIN,264
OKLAHOMA,2,2,560014,DEMOCRAT,DANYELL LANIER,91
OKLAHOMA,2,2,560014,REPUBLICAN,MARKWAYNE MULLIN,187
OKLAHOMA,2,2,560015,DEMOCRAT,DANYELL LANIER,223
OKLAHOMA,2,2,560015,REPUBLICAN,MARKWAYNE MULLIN,523
OKLAHOMA,2,2,560016,DEMOCRAT,DANYELL LANIER,134
OKLAHOMA,2,2,560016,REPUBLICAN,MARKWAYNE MULLIN,365
OKLAHOMA,2,2,560018,DEMOCRAT,DANYELL LANIER,129
OKLAHOMA,2,2,560018,REPUBLICAN,MARKWAYNE MULLIN,296
OKLAHOMA,2,2,560019,DEMOCRAT,DANYELL LANIER,104
OKLAHOMA,2,2,560019,REPUBLICAN,MARKWAYNE MULLIN,264
OKLAHOMA,2,2,560020,DEMOCRAT,DANYELL LANIER,378
OKLAHOMA,2,2,560020,REPUBLICAN,MARKWAYNE MULLIN,1028
OKLAHOMA,2,2,560021,DEMOCRAT,DANYELL LANIER,134
OKLAHOMA,2,2,560021,REPUBLICAN,MARKWAYNE MULLIN,189
OKLAHOMA,2,2,560026,DEMOCRAT,DANYELL LANIER,170
OKLAHOMA,2,2,560026,REPUBLICAN,MARKWAYNE MULLIN,580
OKLAHOMA,2,2,560027,DEMOCRAT,DANYELL LANIER,130
OKLAHOMA,2,2,560027,REPUBLICAN,MARKWAYNE MULLIN,427
OKLAHOMA,2,2,560029,DEMOCRAT,DANYELL LANIER,268
OKLAHOMA,2,2,560029,REPUBLICAN,MARKWAYNE MULLIN,1224
OKLAHOMA,2,2,560031,DEMOCRAT,DANYELL LANIER,41
OKLAHOMA,2,2,560031,REPUBLICAN,MARKWAYNE MULLIN,211
OKLAHOMA,2,2,560032,DEMOCRAT,DANYELL LANIER,146
OKLAHOMA,2,2,560032,REPUBLICAN,MARKWAYNE MULLIN,261
OKLAHOMA,2,2,560033,DEMOCRAT,DANYELL LANIER,120
OKLAHOMA,2,2,560033,REPUBLICAN,MARKWAYNE MULLIN,293
OKLAHOMA,2,2,560034,DEMOCRAT,DANYELL LANIER,61
OKLAHOMA,2,2,560034,REPUBLICAN,MARKWAYNE MULLIN,309
OKLAHOMA,2,2,560035,DEMOCRAT,DANYELL LANIER,69
OKLAHOMA,2,2,560035,REPUBLICAN,MARKWAYNE MULLIN,277
OKLAHOMA,2,2,560036,DEMOCRAT,DANYELL LANIER,171
OKLAHOMA,2,2,560036,REPUBLICAN,MARKWAYNE MULLIN,577
OKLAHOMA,2,2,560038,DEMOCRAT,DANYELL LANIER,59
OKLAHOMA,2,2,560038,REPUBLICAN,MARKWAYNE MULLIN,239
OKLAHOMA,2,2,580002,DEMOCRAT,DANYELL LANIER,188
OKLAHOMA,2,2,580002,REPUBLICAN,MARKWAYNE MULLIN,427
OKLAHOMA,2,2,580003,DEMOCRAT,DANYELL LANIER,241
OKLAHOMA,2,2,580003,REPUBLICAN,MARKWAYNE MULLIN,491
OKLAHOMA,2,2,580004,DEMOCRAT,DANYELL LANIER,140
OKLAHOMA,2,2,580004,REPUBLICAN,MARKWAYNE MULLIN,237
OKLAHOMA,2,2,580005,DEMOCRAT,DANYELL LANIER,134
OKLAHOMA,2,2,580005,REPUBLICAN,MARKWAYNE MULLIN,285
OKLAHOMA,2,2,580007,DEMOCRAT,DANYELL LANIER,233
OKLAHOMA,2,2,580007,REPUBLICAN,MARKWAYNE MULLIN,753
OKLAHOMA,2,2,580008,DEMOCRAT,DANYELL LANIER,64
OKLAHOMA,2,2,580008,REPUBLICAN,MARKWAYNE MULLIN,172
OKLAHOMA,2,2,580009,DEMOCRAT,DANYELL LANIER,113
OKLAHOMA,2,2,580009,REPUBLICAN,MARKWAYNE MULLIN,253
OKLAHOMA,2,2,580011,DEMOCRAT,DANYELL LANIER,193
OKLAHOMA,2,2,580011,REPUBLICAN,MARKWAYNE MULLIN,394
OKLAHOMA,2,2,580012,DEMOCRAT,DANYELL LANIER,127
OKLAHOMA,2,2,580012,REPUBLICAN,MARKWAYNE MULLIN,305
OKLAHOMA,2,2,580014,DEMOCRAT,DANYELL LANIER,222
OKLAHOMA,2,2,580014,REPUBLICAN,MARKWAYNE MULLIN,647
OKLAHOMA,2,2,580023,DEMOCRAT,DANYELL LANIER,236
OKLAHOMA,2,2,580023,REPUBLICAN,MARKWAYNE MULLIN,717
OKLAHOMA,2,2,580025,DEMOCRAT,DANYELL LANIER,124
OKLAHOMA,2,2,580025,REPUBLICAN,MARKWAYNE MULLIN,497
OKLAHOMA,2,2,580026,DEMOCRAT,DANYELL LANIER,161
OKLAHOMA,2,2,580026,REPUBLICAN,MARKWAYNE MULLIN,696
OKLAHOMA,2,2,580028,DEMOCRAT,DANYELL LANIER,269
OKLAHOMA,2,2,580028,REPUBLICAN,MARKWAYNE MULLIN,959
OKLAHOMA,2,2,580031,DEMOCRAT,DANYELL LANIER,215
OKLAHOMA,2,2,580031,REPUBLICAN,MARKWAYNE MULLIN,789
OKLAHOMA,2,2,580034,DEMOCRAT,DANYELL LANIER,86
OKLAHOMA,2,2,580034,REPUBLICAN,MARKWAYNE MULLIN,513
OKLAHOMA,2,2,610001,DEMOCRAT,DANYELL LANIER,54
OKLAHOMA,2,2,610001,REPUBLICAN,MARKWAYNE MULLIN,44
OKLAHOMA,2,2,610003,DEMOCRAT,DANYELL LANIER,191
OKLAHOMA,2,2,610003,REPUBLICAN,MARKWAYNE MULLIN,397
OKLAHOMA,2,2,610004,DEMOCRAT,DANYELL LANIER,241
OKLAHOMA,2,2,610004,REPUBLICAN,MARKWAYNE MULLIN,731
OKLAHOMA,2,2,610005,DEMOCRAT,DANYELL LANIER,127
OKLAHOMA,2,2,610005,REPUBLICAN,MARKWAYNE MULLIN,320
OKLAHOMA,2,2,610006,DEMOCRAT,DANYELL LANIER,129
OKLAHOMA,2,2,610006,REPUBLICAN,MARKWAYNE MULLIN,363
OKLAHOMA,2,2,610007,DEMOCRAT,DANYELL LANIER,130
OKLAHOMA,2,2,610007,REPUBLICAN,MARKWAYNE MULLIN,378
OKLAHOMA,2,2,610008,DEMOCRAT,DANYELL LANIER,135
OKLAHOMA,2,2,610008,REPUBLICAN,MARKWAYNE MULLIN,315
OKLAHOMA,2,2,610011,DEMOCRAT,DANYELL LANIER,217
OKLAHOMA,2,2,610011,REPUBLICAN,MARKWAYNE MULLIN,641
OKLAHOMA,2,2,610014,DEMOCRAT,DANYELL LANIER,214
OKLAHOMA,2,2,610014,REPUBLICAN,MARKWAYNE MULLIN,623
OKLAHOMA,2,2,610015,DEMOCRAT,DANYELL LANIER,78
OKLAHOMA,2,2,610015,REPUBLICAN,MARKWAYNE MULLIN,71
OKLAHOMA,2,2,610019,DEMOCRAT,DANYELL LANIER,47
OKLAHOMA,2,2,610019,REPUBLICAN,MARKWAYNE MULLIN,182
OKLAHOMA,2,2,610020,DEMOCRAT,DANYELL LANIER,15
OKLAHOMA,2,2,610020,REPUBLICAN,MARKWAYNE MULLIN,90
OKLAHOMA,2,2,610021,DEMOCRAT,DANYELL LANIER,87
OKLAHOMA,2,2,610021,REPUBLICAN,MARKWAYNE MULLIN,534
OKLAHOMA,2,2,610023,DEMOCRAT,DANYELL LANIER,16
OKLAHOMA,2,2,610023,REPUBLICAN,MARKWAYNE MULLIN,126
OKLAHOMA,2,2,610026,DEMOCRAT,DANYELL LANIER,66
OKLAHOMA,2,2,610026,REPUBLICAN,MARKWAYNE MULLIN,334
OKLAHOMA,2,2,610027,DEMOCRAT,DANYELL LANIER,218
OKLAHOMA,2,2,610027,REPUBLICAN,MARKWAYNE MULLIN,878
OKLAHOMA,2,2,610028,DEMOCRAT,DANYELL LANIER,40
OKLAHOMA,2,2,610028,REPUBLICAN,MARKWAYNE MULLIN,169
OKLAHOMA,2,2,610029,DEMOCRAT,DANYELL LANIER,57
OKLAHOMA,2,2,610029,REPUBLICAN,MARKWAYNE MULLIN,221
OKLAHOMA,2,2,610030,DEMOCRAT,DANYELL LANIER,30
OKLAHOMA,2,2,610030,REPUBLICAN,MARKWAYNE MULLIN,207
OKLAHOMA,2,2,610031,DEMOCRAT,DANYELL LANIER,83
OKLAHOMA,2,2,610031,REPUBLICAN,MARKWAYNE MULLIN,377
OKLAHOMA,2,2,610032,DEMOCRAT,DANYELL LANIER,230
OKLAHOMA,2,2,610032,REPUBLICAN,MARKWAYNE MULLIN,791
OKLAHOMA,2,2,610033,DEMOCRAT,DANYELL LANIER,74
OKLAHOMA,2,2,610033,REPUBLICAN,MARKWAYNE MULLIN,283
OKLAHOMA,2,2,610034,DEMOCRAT,DANYELL LANIER,153
OKLAHOMA,2,2,610034,REPUBLICAN,MARKWAYNE MULLIN,501
OKLAHOMA,2,2,610035,DEMOCRAT,DANYELL LANIER,116
OKLAHOMA,2,2,610035,REPUBLICAN,MARKWAYNE MULLIN,314
OKLAHOMA,2,2,610036,DEMOCRAT,DANYELL LANIER,46
OKLAHOMA,2,2,610036,REPUBLICAN,MARKWAYNE MULLIN,163
OKLAHOMA,2,2,610037,DEMOCRAT,DANYELL LANIER,109
OKLAHOMA,2,2,610037,REPUBLICAN,MARKWAYNE MULLIN,660
OKLAHOMA,2,2,610038,DEMOCRAT,DANYELL LANIER,8
OKLAHOMA,2,2,610038,REPUBLICAN,MARKWAYNE MULLIN,36
OKLAHOMA,2,2,610039,DEMOCRAT,DANYELL LANIER,72
OKLAHOMA,2,2,610039,REPUBLICAN,MARKWAYNE MULLIN,361
OKLAHOMA,2,2,610040,DEMOCRAT,DANYELL LANIER,59
OKLAHOMA,2,2,610040,REPUBLICAN,MARKWAYNE MULLIN,345
OKLAHOMA,2,2,610041,DEMOCRAT,DANYELL LANIER,151
OKLAHOMA,2,2,610041,REPUBLICAN,MARKWAYNE MULLIN,538
OKLAHOMA,2,2,610042,DEMOCRAT,DANYELL LANIER,110
OKLAHOMA,2,2,610042,REPUBLICAN,MARKWAYNE MULLIN,452
OKLAHOMA,2,2,610043,DEMOCRAT,DANYELL LANIER,51
OKLAHOMA,2,2,610043,REPUBLICAN,MARKWAYNE MULLIN,289
OKLAHOMA,2,2,610044,DEMOCRAT,DANYELL LANIER,109
OKLAHOMA,2,2,610044,REPUBLICAN,MARKWAYNE MULLIN,436
OKLAHOMA,2,2,610045,DEMOCRAT,DANYELL LANIER,2
OKLAHOMA,2,2,610045,REPUBLICAN,MARKWAYNE MULLIN,6
OKLAHOMA,2,2,610046,DEMOCRAT,DANYELL LANIER,44
OKLAHOMA,2,2,610046,REPUBLICAN,MARKWAYNE MULLIN,233
OKLAHOMA,2,2,610047,DEMOCRAT,DANYELL LANIER,86
OKLAHOMA,2,2,610047,REPUBLICAN,MARKWAYNE MULLIN,335
OKLAHOMA,2,2,610048,DEMOCRAT,DANYELL LANIER,26
OKLAHOMA,2,2,610048,REPUBLICAN,MARKWAYNE MULLIN,113
OKLAHOMA,2,2,610049,DEMOCRAT,DANYELL LANIER,74
OKLAHOMA,2,2,610049,REPUBLICAN,MARKWAYNE MULLIN,452
OKLAHOMA,2,2,610051,DEMOCRAT,DANYELL LANIER,33
OKLAHOMA,2,2,610051,REPUBLICAN,MARKWAYNE MULLIN,187
OKLAHOMA,2,2,610052,DEMOCRAT,DANYELL LANIER,1
OKLAHOMA,2,2,610052,REPUBLICAN,MARKWAYNE MULLIN,22
OKLAHOMA,2,2,610053,DEMOCRAT,DANYELL LANIER,10
OKLAHOMA,2,2,610053,REPUBLICAN,MARKWAYNE MULLIN,69
OKLAHOMA,2,2,640001,DEMOCRAT,DANYELL LANIER,58
OKLAHOMA,2,2,640001,REPUBLICAN,MARKWAYNE MULLIN,248
OKLAHOMA,2,2,640002,DEMOCRAT,DANYELL LANIER,146
OKLAHOMA,2,2,640002,REPUBLICAN,MARKWAYNE MULLIN,664
OKLAHOMA,2,2,640003,DEMOCRAT,DANYELL LANIER,74
OKLAHOMA,2,2,640003,REPUBLICAN,MARKWAYNE MULLIN,356
OKLAHOMA,2,2,640004,DEMOCRAT,DANYELL LANIER,80
OKLAHOMA,2,2,640004,REPUBLICAN,MARKWAYNE MULLIN,387
OKLAHOMA,2,2,640007,DEMOCRAT,DANYELL LANIER,38
OKLAHOMA,2,2,640007,REPUBLICAN,MARKWAYNE MULLIN,212
OKLAHOMA,2,2,640008,DEMOCRAT,DANYELL LANIER,20
OKLAHOMA,2,2,640008,REPUBLICAN,MARKWAYNE MULLIN,159
OKLAHOMA,2,2,640009,DEMOCRAT,DANYELL LANIER,47
OKLAHOMA,2,2,640009,REPUBLICAN,MARKWAYNE MULLIN,219
OKLAHOMA,2,2,640010,DEMOCRAT,DANYELL LANIER,17
OKLAHOMA,2,2,640010,REPUBLICAN,MARKWAYNE MULLIN,101
OKLAHOMA,2,2,640011,DEMOCRAT,DANYELL LANIER,63
OKLAHOMA,2,2,640011,REPUBLICAN,MARKWAYNE MULLIN,536
OKLAHOMA,2,2,640012,DEMOCRAT,DANYELL LANIER,14
OKLAHOMA,2,2,640012,REPUBLICAN,MARKWAYNE MULLIN,101
OKLAHOMA,2,2,640014,DEMOCRAT,DANYELL LANIER,3
OKLAHOMA,2,2,640014,REPUBLICAN,MARKWAYNE MULLIN,110
OKLAHOMA,2,2,640015,DEMOCRAT,DANYELL LANIER,114
OKLAHOMA,2,2,640015,REPUBLICAN,MARKWAYNE MULLIN,592
OKLAHOMA,2,2,640017,DEMOCRAT,DANYELL LANIER,46
OKLAHOMA,2,2,640017,REPUBLICAN,MARKWAYNE MULLIN,200
OKLAHOMA,2,2,660001,DEMOCRAT,DANYELL LANIER,478
OKLAHOMA,2,2,660001,REPUBLICAN,MARKWAYNE MULLIN,1134
OKLAHOMA,2,2,660002,DEMOCRAT,DANYELL LANIER,265
OKLAHOMA,2,2,660002,REPUBLICAN,MARKWAYNE MULLIN,589
OKLAHOMA,2,2,660003,DEMOCRAT,DANYELL LANIER,306
OKLAHOMA,2,2,660003,REPUBLICAN,MARKWAYNE MULLIN,853
OKLAHOMA,2,2,660004,DEMOCRAT,DANYELL LANIER,421
OKLAHOMA,2,2,660004,REPUBLICAN,MARKWAYNE MULLIN,1081
OKLAHOMA,2,2,660005,DEMOCRAT,DANYELL LANIER,157
OKLAHOMA,2,2,660005,REPUBLICAN,MARKWAYNE MULLIN,712
OKLAHOMA,2,2,660007,DEMOCRAT,DANYELL LANIER,324
OKLAHOMA,2,2,660007,REPUBLICAN,MARKWAYNE MULLIN,1107
OKLAHOMA,2,2,660008,DEMOCRAT,DANYELL LANIER,290
OKLAHOMA,2,2,660008,REPUBLICAN,MARKWAYNE MULLIN,653
OKLAHOMA,2,2,660009,DEMOCRAT,DANYELL LANIER,97
OKLAHOMA,2,2,660009,REPUBLICAN,MARKWAYNE MULLIN,595
OKLAHOMA,2,2,660011,DEMOCRAT,DANYELL LANIER,275
OKLAHOMA,2,2,660011,REPUBLICAN,MARKWAYNE MULLIN,1203
OKLAHOMA,2,2,660012,DEMOCRAT,DANYELL LANIER,56
OKLAHOMA,2,2,660012,REPUBLICAN,MARKWAYNE MULLIN,318
OKLAHOMA,2,2,660013,DEMOCRAT,DANYELL LANIER,202
OKLAHOMA,2,2,660013,REPUBLICAN,MARKWAYNE MULLIN,854
OKLAHOMA,2,2,660014,DEMOCRAT,DANYELL LANIER,229
OKLAHOMA,2,2,660014,REPUBLICAN,MARKWAYNE MULLIN,775
OKLAHOMA,2,2,660015,DEMOCRAT,DANYELL LANIER,294
OKLAHOMA,2,2,660015,REPUBLICAN,MARKWAYNE MULLIN,1100
OKLAHOMA,2,2,660017,DEMOCRAT,DANYELL LANIER,153
OKLAHOMA,2,2,660017,REPUBLICAN,MARKWAYNE MULLIN,616
OKLAHOMA,2,2,660018,DEMOCRAT,DANYELL LANIER,272
OKLAHOMA,2,2,660018,REPUBLICAN,MARKWAYNE MULLIN,1179
OKLAHOMA,2,2,660019,DEMOCRAT,DANYELL LANIER,135
OKLAHOMA,2,2,660019,REPUBLICAN,MARKWAYNE MULLIN,709
OKLAHOMA,2,2,660020,DEMOCRAT,DANYELL LANIER,403
OKLAHOMA,2,2,660020,REPUBLICAN,MARKWAYNE MULLIN,1367
OKLAHOMA,2,2,660022,DEMOCRAT,DANYELL LANIER,202
OKLAHOMA,2,2,660022,REPUBLICAN,MARKWAYNE MULLIN,1098
OKLAHOMA,2,2,660023,DEMOCRAT,DANYELL LANIER,343
OKLAHOMA,2,2,660023,REPUBLICAN,MARKWAYNE MULLIN,1608
OKLAHOMA,2,2,660024,DEMOCRAT,DANYELL LANIER,103
OKLAHOMA,2,2,660024,REPUBLICAN,MARKWAYNE MULLIN,558
OKLAHOMA,2,2,660026,DEMOCRAT,DANYELL LANIER,254
OKLAHOMA,2,2,660026,REPUBLICAN,MARKWAYNE MULLIN,1485
OKLAHOMA,2,2,660027,DEMOCRAT,DANYELL LANIER,143
OKLAHOMA,2,2,660027,REPUBLICAN,MARKWAYNE MULLIN,659
OKLAHOMA,2,2,660029,DEMOCRAT,DANYELL LANIER,146
OKLAHOMA,2,2,660029,REPUBLICAN,MARKWAYNE MULLIN,594
OKLAHOMA,2,2,660030,DEMOCRAT,DANYELL LANIER,462
OKLAHOMA,2,2,660030,REPUBLICAN,MARKWAYNE MULLIN,2055
OKLAHOMA,2,2,660032,DEMOCRAT,DANYELL LANIER,166
OKLAHOMA,2,2,660032,REPUBLICAN,MARKWAYNE MULLIN,728
OKLAHOMA,2,2,660033,DEMOCRAT,DANYELL LANIER,103
OKLAHOMA,2,2,660033,REPUBLICAN,MARKWAYNE MULLIN,414
OKLAHOMA,2,2,660110,DEMOCRAT,DANYELL LANIER,251
OKLAHOMA,2,2,660110,REPUBLICAN,MARKWAYNE MULLIN,864
OKLAHOMA,2,2,660116,DEMOCRAT,DANYELL LANIER,141
OKLAHOMA,2,2,660116,REPUBLICAN,MARKWAYNE MULLIN,766
OKLAHOMA,2,2,660120,DEMOCRAT,DANYELL LANIER,185
OKLAHOMA,2,2,660120,REPUBLICAN,MARKWAYNE MULLIN,890
OKLAHOMA,2,2,660128,DEMOCRAT,DANYELL LANIER,158
OKLAHOMA,2,2,660128,REPUBLICAN,MARKWAYNE MULLIN,655
OKLAHOMA,2,2,680101,DEMOCRAT,DANYELL LANIER,192
OKLAHOMA,2,2,680101,REPUBLICAN,MARKWAYNE MULLIN,811
OKLAHOMA,2,2,680102,DEMOCRAT,DANYELL LANIER,131
OKLAHOMA,2,2,680102,REPUBLICAN,MARKWAYNE MULLIN,465
OKLAHOMA,2,2,680103,DEMOCRAT,DANYELL LANIER,196
OKLAHOMA,2,2,680103,REPUBLICAN,MARKWAYNE MULLIN,722
OKLAHOMA,2,2,680104,DEMOCRAT,DANYELL LANIER,119
OKLAHOMA,2,2,680104,REPUBLICAN,MARKWAYNE MULLIN,705
OKLAHOMA,2,2,680105,DEMOCRAT,DANYELL LANIER,207
OKLAHOMA,2,2,680105,REPUBLICAN,MARKWAYNE MULLIN,688
OKLAHOMA,2,2,680106,DEMOCRAT,DANYELL LANIER,101
OKLAHOMA,2,2,680106,REPUBLICAN,MARKWAYNE MULLIN,577
OKLAHOMA,2,2,680201,DEMOCRAT,DANYELL LANIER,71
OKLAHOMA,2,2,680201,REPUBLICAN,MARKWAYNE MULLIN,231
OKLAHOMA,2,2,680202,DEMOCRAT,DANYELL LANIER,141
OKLAHOMA,2,2,680202,REPUBLICAN,MARKWAYNE MULLIN,377
OKLAHOMA,2,2,680203,DEMOCRAT,DANYELL LANIER,61
OKLAHOMA,2,2,680203,REPUBLICAN,MARKWAYNE MULLIN,210
OKLAHOMA,2,2,680204,DEMOCRAT,DANYELL LANIER,36
OKLAHOMA,2,2,680204,REPUBLICAN,MARKWAYNE MULLIN,202
OKLAHOMA,2,2,680205,DEMOCRAT,DANYELL LANIER,209
OKLAHOMA,2,2,680205,REPUBLICAN,MARKWAYNE MULLIN,714
OKLAHOMA,2,2,680206,DEMOCRAT,DANYELL LANIER,70
OKLAHOMA,2,2,680206,REPUBLICAN,MARKWAYNE MULLIN,282
OKLAHOMA,2,2,680207,DEMOCRAT,DANYELL LANIER,114
OKLAHOMA,2,2,680207,REPUBLICAN,MARKWAYNE MULLIN,388
OKLAHOMA,2,2,680208,DEMOCRAT,DANYELL LANIER,185
OKLAHOMA,2,2,680208,REPUBLICAN,MARKWAYNE MULLIN,490
OKLAHOMA,2,2,680209,DEMOCRAT,DANYELL LANIER,94
OKLAHOMA,2,2,680209,REPUBLICAN,MARKWAYNE MULLIN,400
OKLAHOMA,2,2,680210,DEMOCRAT,DANYELL LANIER,123
OKLAHOMA,2,2,680210,REPUBLICAN,MARKWAYNE MULLIN,376
OKLAHOMA,2,2,680301,DEMOCRAT,DANYELL LANIER,215
OKLAHOMA,2,2,680301,REPUBLICAN,MARKWAYNE MULLIN,665
OKLAHOMA,2,2,680302,DEMOCRAT,DANYELL LANIER,93
OKLAHOMA,2,2,680302,REPUBLICAN,MARKWAYNE MULLIN,274
OKLAHOMA,2,2,680303,DEMOCRAT,DANYELL LANIER,200
OKLAHOMA,2,2,680303,REPUBLICAN,MARKWAYNE MULLIN,590
OKLAHOMA,2,2,680304,DEMOCRAT,DANYELL LANIER,89
OKLAHOMA,2,2,680304,REPUBLICAN,MARKWAYNE MULLIN,450
OKLAHOMA,2,2,680305,DEMOCRAT,DANYELL LANIER,69
OKLAHOMA,2,2,680305,REPUBLICAN,MARKWAYNE MULLIN,299
OKLAHOMA,2,2,680306,DEMOCRAT,DANYELL LANIER,124
OKLAHOMA,2,2,680306,REPUBLICAN,MARKWAYNE MULLIN,631
OKLAHOMA,2,2,680307,DEMOCRAT,DANYELL LANIER,89
OKLAHOMA,2,2,680307,REPUBLICAN,MARKWAYNE MULLIN,347
OKLAHOMA,2,2,680308,DEMOCRAT,DANYELL LANIER,40
OKLAHOMA,2,2,680308,REPUBLICAN,MARKWAYNE MULLIN,255
OKLAHOMA,2,2,680309,DEMOCRAT,DANYELL LANIER,67
OKLAHOMA,2,2,680309,REPUBLICAN,MARKWAYNE MULLIN,325
OKLAHOMA,2,2,680310,DEMOCRAT,DANYELL LANIER,72
OKLAHOMA,2,2,680310,REPUBLICAN,MARKWAYNE MULLIN,326
OKLAHOMA,2,2,70003,DEMOCRAT,DANYELL LANIER,270
OKLAHOMA,2,2,70003,REPUBLICAN,MARKWAYNE MULLIN,510
OKLAHOMA,2,2,70004,DEMOCRAT,DANYELL LANIER,212
OKLAHOMA,2,2,70004,REPUBLICAN,MARKWAYNE MULLIN,606
OKLAHOMA,2,2,70005,DEMOCRAT,DANYELL LANIER,273
OKLAHOMA,2,2,70005,REPUBLICAN,MARKWAYNE MULLIN,620
OKLAHOMA,2,2,70008,DEMOCRAT,DANYELL LANIER,272
OKLAHOMA,2,2,70008,REPUBLICAN,MARKWAYNE MULLIN,650
OKLAHOMA,2,2,70010,DEMOCRAT,DANYELL LANIER,103
OKLAHOMA,2,2,70010,REPUBLICAN,MARKWAYNE MULLIN,420
OKLAHOMA,2,2,70011,DEMOCRAT,DANYELL LANIER,31
OKLAHOMA,2,2,70011,REPUBLICAN,MARKWAYNE MULLIN,179
